id,chance,max_level,min_level,encounter_method_id,location_area_id,creature_id,max_chance
30074,1,25,25,1,306,113,3
30075,1,25,25,1,306,113,3
30076,1,25,25,1,306,113,3
30077,1,25,25,1,306,113,3
30078,1,25,25,1,306,113,3
30079,1,25,25,1,306,113,3
30080,1,25,25,1,306,113,3
30081,20,23,23,1,306,113,41
30082,20,23,23,1,306,113,41
30083,1,25,25,1,306,113,41
30084,20,23,23,1,306,113,41
30085,20,23,23,1,306,113,41
30086,1,25,25,1,306,113,41
30087,100,38,33,41,306,113,100
30088,100,38,33,41,306,113,100
30089,40,15,15,4,306,116,70
30090,30,20,20,4,306,116,70
30091,60,15,5,3,306,116,144
30092,40,25,15,4,306,116,144
30093,40,25,15,4,306,116,144
30094,4,35,25,4,306,116,144
30095,20,15,5,3,306,116,20
30096,100,38,33,39,306,116,100
30097,100,38,33,39,306,116,100
30098,10,20,20,4,306,117,10
30099,100,38,33,39,306,117,100
30100,100,38,33,39,306,117,100
30101,50,10,10,3,306,118,75
30102,17,15,15,4,306,118,75
30103,8,15,15,4,306,118,75
30104,50,10,10,3,306,118,75
30105,17,15,15,4,306,118,75
30106,8,15,15,4,306,118,75
30107,50,10,10,3,306,118,50
30108,50,10,10,3,306,118,75
30109,17,15,15,4,306,118,75
30110,8,15,15,4,306,118,75
30111,50,10,10,3,306,118,75
30112,17,15,15,4,306,118,75
30113,8,15,15,4,306,118,75
30114,100,5,5,2,306,129,125
30115,25,15,15,4,306,129,125
30116,100,5,5,2,306,129,125
30117,25,15,15,4,306,129,125
30118,100,5,5,2,306,129,100
30119,70,10,10,2,306,129,140
30120,15,10,10,2,306,129,140
30121,35,20,20,3,306,129,140
30122,20,40,40,4,306,129,140
30123,70,10,10,2,306,129,140
30124,15,10,10,2,306,129,140
30125,35,20,20,3,306,129,140
30126,20,40,40,4,306,129,140
30127,70,10,10,2,306,129,140
30128,15,10,10,2,306,129,140
30129,35,20,20,3,306,129,140
30130,20,40,40,4,306,129,140
30131,20,15,5,3,306,129,120
30132,70,5,5,2,306,129,120
30133,30,5,5,2,306,129,120
30134,20,15,5,3,306,129,120
30135,70,5,5,2,306,129,120
30136,30,5,5,2,306,129,120
30137,40,10,10,2,306,129,145
30138,30,10,10,2,306,129,145
30139,15,10,10,2,306,129,145
30140,40,20,20,3,306,129,145
30141,15,40,40,4,306,129,145
30142,5,40,40,4,306,129,145
30143,40,10,10,2,306,129,145
30144,30,10,10,2,306,129,145
30145,15,10,10,2,306,129,145
30146,40,20,20,3,306,129,145
30147,15,40,40,4,306,129,145
30148,5,40,40,4,306,129,145
30149,100,38,33,39,306,129,100
30150,100,38,33,39,306,129,100
30151,100,5,5,2,306,129,125
30152,25,15,15,4,306,129,125
30153,100,5,5,2,306,129,125
30154,25,15,15,4,306,129,125
30155,15,25,15,4,306,130,15
30156,15,25,15,4,306,130,15
30157,5,25,25,1,306,132,5
30158,5,25,25,1,306,132,5
30159,5,25,25,1,306,132,5
30160,5,25,25,1,306,132,5
30161,5,25,25,1,306,132,5
30162,5,25,25,1,306,132,5
30163,100,56,3,42,306,144,100
30164,100,56,3,42,306,144,100
30165,100,56,3,42,306,145,100
30166,100,56,3,42,306,145,100
30167,100,56,3,42,306,146,100
30168,100,56,3,42,306,146,100
30169,100,56,3,42,306,149,100
30170,100,56,3,42,306,149,100
30171,20,25,25,1,306,164,20
30172,20,25,25,1,306,164,20
30173,20,25,25,1,306,164,20
30174,10,25,25,1,306,164,20
30175,10,25,25,1,306,164,20
30176,10,25,25,1,306,164,20
30177,10,25,25,1,306,164,20
30178,10,22,22,1,306,187,34
30179,5,24,24,1,306,187,34
30180,4,24,24,1,306,187,34
30181,10,22,22,1,306,187,34
30182,5,24,24,1,306,187,34
30183,10,22,22,1,306,187,34
30184,5,24,24,1,306,187,34
30185,4,24,24,1,306,187,34
30186,10,22,22,1,306,187,34
30187,5,24,24,1,306,187,34
30188,10,25,25,1,306,187,38
30189,5,27,27,1,306,187,38
30190,4,27,27,1,306,187,38
30191,10,25,25,1,306,187,38
30192,5,27,27,1,306,187,38
30193,4,27,27,1,306,187,38
30194,5,22,22,1,306,187,38
30195,5,22,22,1,306,187,38
30196,5,22,22,1,306,187,38
30197,5,22,22,1,306,187,38
30198,4,24,24,1,306,187,38
30199,4,24,24,1,306,187,38
30200,4,24,24,1,306,187,38
30201,4,24,24,1,306,187,38
30202,1,24,24,1,306,187,38
30203,1,24,24,1,306,187,38
30204,5,22,22,1,306,187,38
30205,5,22,22,1,306,187,38
30206,5,22,22,1,306,187,38
30207,5,22,22,1,306,187,38
30208,4,24,24,1,306,187,38
30209,4,24,24,1,306,187,38
30210,4,24,24,1,306,187,38
30211,4,24,24,1,306,187,38
30212,1,24,24,1,306,187,38
30213,1,24,24,1,306,187,38
30214,4,22,22,1,306,195,53
30215,10,22,22,1,306,195,53
30216,5,24,24,1,306,195,53
30217,4,24,24,1,306,195,53
30218,30,29,25,5,306,195,53
30219,4,22,22,1,306,195,53
30220,10,22,22,1,306,195,53
30221,5,24,24,1,306,195,53
30222,4,24,24,1,306,195,53
30223,30,29,25,5,306,195,53
30224,30,23,23,1,306,195,69
30225,5,25,25,1,306,195,69
30226,4,25,25,1,306,195,69
30227,30,29,25,5,306,195,69
30228,5,22,22,1,306,195,49
30229,5,22,22,1,306,195,49
30230,4,24,24,1,306,195,49
30231,4,24,24,1,306,195,49
30232,1,24,24,1,306,195,49
30233,30,25,25,5,306,195,49
30234,5,22,22,1,306,195,49
30235,5,22,22,1,306,195,49
30236,4,24,24,1,306,195,49
30237,4,24,24,1,306,195,49
30238,1,24,24,1,306,195,49
30239,30,25,25,5,306,195,49
30240,10,40,40,4,306,211,10
30241,10,40,40,4,306,211,10
30242,10,40,40,4,306,211,10
30243,10,40,40,4,306,211,10
30244,10,40,40,4,306,211,10
30245,10,25,25,1,306,264,20
30246,10,25,25,1,306,264,20
30247,10,25,25,1,306,264,20
30248,10,25,25,1,306,264,20
30249,10,23,23,1,306,293,20
30250,10,23,23,1,306,293,20
30251,10,23,23,1,306,293,20
30252,10,23,23,1,306,293,20
30253,10,25,25,1,306,399,20
30254,10,25,25,1,306,399,20
30255,10,25,25,1,306,399,20
30256,10,25,25,1,306,399,20
30257,10,23,23,1,306,418,20
30258,10,23,23,1,306,418,20
30259,10,23,23,1,306,418,20
30260,10,23,23,1,306,418,20
30261,100,56,3,42,307,6,100
30262,100,56,3,42,307,6,100
30263,20,26,26,1,307,16,20
30264,20,26,26,1,307,16,20
30265,10,27,27,1,307,16,10
30266,10,27,27,1,307,16,10
30267,100,38,33,38,307,16,200
30268,100,56,3,40,307,16,200
30269,100,38,33,38,307,16,200
30270,100,56,3,40,307,16,200
30271,20,26,26,1,307,16,20
30272,20,26,26,1,307,16,20
30273,4,28,28,1,307,17,5
30274,1,30,30,1,307,17,5
30275,4,28,28,1,307,17,5
30276,1,30,30,1,307,17,5
30277,10,30,30,1,307,17,10
30278,20,25,25,1,307,17,40
30279,20,25,25,1,307,17,40
30280,20,25,25,1,307,17,40
30281,20,25,25,1,307,17,40
30282,20,28,28,1,307,17,40
30283,20,28,28,1,307,17,40
30284,4,29,29,1,307,17,5
30285,1,29,29,1,307,17,5
30286,4,29,29,1,307,17,5
30287,1,29,29,1,307,17,5
30288,10,25,25,1,307,17,40
30289,10,25,25,1,307,17,40
30290,10,25,25,1,307,17,40
30291,10,25,25,1,307,17,40
30292,10,25,25,1,307,17,40
30293,10,25,25,1,307,17,40
30294,10,25,25,1,307,17,40
30295,10,25,25,1,307,17,40
30296,100,38,33,38,307,17,200
30297,100,56,3,40,307,17,200
30298,100,38,33,38,307,17,200
30299,100,56,3,40,307,17,200
30300,4,28,28,1,307,17,5
30301,1,30,30,1,307,17,5
30302,4,28,28,1,307,17,5
30303,1,30,30,1,307,17,5
30304,100,56,3,40,307,18,100
30305,100,56,3,40,307,18,100
30306,30,23,23,1,307,30,90
30307,30,23,23,1,307,30,90
30308,30,23,23,1,307,30,90
30309,30,23,23,1,307,30,90
30310,30,23,23,1,307,30,90
30311,30,23,23,1,307,30,90
30312,30,26,26,1,307,30,60
30313,30,26,26,1,307,30,60
30314,20,23,23,1,307,30,30
30315,10,23,23,1,307,30,30
30316,20,23,23,1,307,30,30
30317,10,23,23,1,307,30,30
30318,30,23,23,1,307,33,90
30319,30,23,23,1,307,33,90
30320,30,23,23,1,307,33,90
30321,30,23,23,1,307,33,90
30322,30,23,23,1,307,33,90
30323,30,23,23,1,307,33,90
30324,30,26,26,1,307,33,60
30325,30,26,26,1,307,33,60
30326,20,23,23,1,307,33,30
30327,10,23,23,1,307,33,30
30328,20,23,23,1,307,33,30
30329,10,23,23,1,307,33,30
30330,20,24,24,1,307,43,35
30331,10,22,22,1,307,43,35
30332,5,26,26,1,307,43,35
30333,20,26,26,1,307,43,30
30334,10,28,28,1,307,43,30
30335,20,24,24,1,307,43,35
30336,10,22,22,1,307,43,35
30337,5,26,26,1,307,43,35
30338,100,38,33,38,307,43,100
30339,20,24,24,1,307,43,35
30340,10,22,22,1,307,43,35
30341,5,26,26,1,307,43,35
30342,5,30,30,1,307,44,5
30343,5,30,30,1,307,44,5
30344,5,30,30,1,307,44,5
30345,100,38,33,38,307,44,100
30346,5,30,30,1,307,44,5
30347,10,24,24,1,307,48,20
30348,10,26,26,1,307,48,20
30349,10,24,24,1,307,48,20
30350,10,26,26,1,307,48,20
30351,15,24,24,1,307,48,19
30352,4,27,27,1,307,48,19
30353,30,26,26,1,307,48,30
30354,20,24,24,1,307,48,30
30355,10,26,26,1,307,48,30
30356,20,24,24,1,307,48,30
30357,10,26,26,1,307,48,30
30358,100,38,33,38,307,48,100
30359,100,38,33,38,307,48,100
30360,10,24,24,1,307,48,20
30361,10,26,26,1,307,48,20
30362,10,24,24,1,307,48,20
30363,10,26,26,1,307,48,20
30364,1,30,30,1,307,49,1
30365,10,28,28,1,307,49,10
30366,100,38,33,38,307,49,100
30367,100,38,33,38,307,49,100
30368,20,24,24,1,307,69,35
30369,10,22,22,1,307,69,35
30370,5,26,26,1,307,69,35
30371,20,26,26,1,307,69,30
30372,10,28,28,1,307,69,30
30373,20,24,24,1,307,69,35
30374,10,22,22,1,307,69,35
30375,5,26,26,1,307,69,35
30376,100,38,33,38,307,69,100
30377,20,24,24,1,307,69,35
30378,10,22,22,1,307,69,35
30379,5,26,26,1,307,69,35
30380,5,30,30,1,307,70,5
30381,5,30,30,1,307,70,5
30382,5,30,30,1,307,70,5
30383,100,38,33,38,307,70,100
30384,5,30,30,1,307,70,5
30385,1,25,25,1,307,113,3
30386,1,25,25,1,307,113,3
30387,1,25,25,1,307,113,3
30388,1,25,25,1,307,113,3
30389,1,25,25,1,307,113,3
30390,1,25,25,1,307,113,3
30391,1,28,28,1,307,113,3
30392,1,28,28,1,307,113,3
30393,1,28,28,1,307,113,3
30394,1,25,25,1,307,113,1
30395,1,25,25,1,307,113,1
30396,100,38,33,41,307,113,100
30397,100,38,33,41,307,113,100
30398,100,38,33,38,307,123,100
30399,100,38,33,38,307,127,100
30400,100,38,33,38,307,128,100
30401,100,38,33,38,307,128,100
30402,15,23,23,1,307,132,15
30403,15,23,23,1,307,132,15
30404,10,23,23,1,307,132,15
30405,4,23,23,1,307,132,15
30406,1,23,23,1,307,132,15
30407,10,23,23,1,307,132,15
30408,4,23,23,1,307,132,15
30409,1,23,23,1,307,132,15
30410,15,23,23,1,307,132,15
30411,15,23,23,1,307,132,15
30412,100,56,3,42,307,144,100
30413,100,56,3,42,307,144,100
30414,100,56,3,42,307,145,100
30415,100,56,3,42,307,145,100
30416,100,56,3,42,307,146,100
30417,100,56,3,42,307,146,100
30418,100,56,3,42,307,149,100
30419,100,56,3,42,307,149,100
30420,20,25,25,1,307,164,20
30421,20,25,25,1,307,164,20
30422,20,28,28,1,307,164,20
30423,10,25,25,1,307,164,20
30424,10,25,25,1,307,164,20
30425,10,25,25,1,307,164,20
30426,10,25,25,1,307,164,20
30427,10,24,24,1,307,187,20
30428,10,24,24,1,307,187,20
30429,10,24,24,1,307,187,20
30430,10,24,24,1,307,187,20
30431,10,28,28,1,307,187,20
30432,10,28,28,1,307,187,20
30433,5,24,24,1,307,187,20
30434,5,24,24,1,307,187,20
30435,5,24,24,1,307,187,20
30436,5,24,24,1,307,187,20
30437,5,24,24,1,307,187,20
30438,5,24,24,1,307,187,20
30439,5,24,24,1,307,187,20
30440,5,24,24,1,307,187,20
30441,5,26,26,1,307,188,14
30442,4,26,26,1,307,188,14
30443,5,26,26,1,307,188,14
30444,5,26,26,1,307,188,14
30445,4,26,26,1,307,188,14
30446,5,26,26,1,307,188,14
30447,5,30,30,1,307,188,18
30448,4,30,30,1,307,188,18
30449,5,30,30,1,307,188,18
30450,4,30,30,1,307,188,18
30451,4,26,26,1,307,188,18
30452,4,26,26,1,307,188,18
30453,4,26,26,1,307,188,18
30454,4,26,26,1,307,188,18
30455,1,26,26,1,307,188,18
30456,1,26,26,1,307,188,18
30457,4,26,26,1,307,188,18
30458,4,26,26,1,307,188,18
30459,4,26,26,1,307,188,18
30460,4,26,26,1,307,188,18
30461,1,26,26,1,307,188,18
30462,1,26,26,1,307,188,18
30463,4,22,22,1,307,195,23
30464,10,22,22,1,307,195,23
30465,5,24,24,1,307,195,23
30466,4,24,24,1,307,195,23
30467,4,22,22,1,307,195,23
30468,10,22,22,1,307,195,23
30469,5,24,24,1,307,195,23
30470,4,24,24,1,307,195,23
30471,30,26,26,1,307,195,39
30472,5,28,28,1,307,195,39
30473,4,28,28,1,307,195,39
30474,5,24,24,1,307,195,19
30475,5,24,24,1,307,195,19
30476,4,26,26,1,307,195,19
30477,4,26,26,1,307,195,19
30478,1,26,26,1,307,195,19
30479,5,24,24,1,307,195,19
30480,5,24,24,1,307,195,19
30481,4,26,26,1,307,195,19
30482,4,26,26,1,307,195,19
30483,1,26,26,1,307,195,19
30484,10,23,23,1,307,311,20
30485,10,23,23,1,307,311,20
30486,10,23,23,1,307,311,20
30487,10,23,23,1,307,311,20
30488,10,25,25,1,307,312,20
30489,10,25,25,1,307,312,20
30490,10,25,25,1,307,312,20
30491,10,25,25,1,307,312,20
30492,10,23,23,1,307,403,40
30493,10,23,23,1,307,403,40
30494,10,25,25,1,307,403,40
30495,10,25,25,1,307,403,40
30496,10,23,23,1,307,403,40
30497,10,23,23,1,307,403,40
30498,10,25,25,1,307,403,40
30499,10,25,25,1,307,403,40
30500,100,56,3,42,308,6,100
30501,100,56,3,42,308,6,100
30502,15,23,23,1,308,16,15
30503,15,23,23,1,308,16,15
30504,10,27,27,1,308,16,20
30505,10,25,25,1,308,16,20
30506,10,27,27,1,308,16,20
30507,10,25,25,1,308,16,20
30508,100,38,33,38,308,16,200
30509,100,56,3,40,308,16,200
30510,100,38,33,38,308,16,200
30511,100,56,3,40,308,16,200
30512,15,23,23,1,308,16,15
30513,15,23,23,1,308,16,15
30514,4,28,28,1,308,17,5
30515,1,30,30,1,308,17,5
30516,4,28,28,1,308,17,5
30517,1,30,30,1,308,17,5
30518,10,32,32,1,308,17,10
30519,20,25,25,1,308,17,40
30520,20,25,25,1,308,17,40
30521,20,25,25,1,308,17,40
30522,20,25,25,1,308,17,40
30523,20,25,25,1,308,17,40
30524,20,25,25,1,308,17,40
30525,4,29,29,1,308,17,5
30526,1,29,29,1,308,17,5
30527,4,29,29,1,308,17,5
30528,1,29,29,1,308,17,5
30529,10,25,25,1,308,17,40
30530,10,25,25,1,308,17,40
30531,10,25,25,1,308,17,40
30532,10,25,25,1,308,17,40
30533,10,25,25,1,308,17,40
30534,10,25,25,1,308,17,40
30535,10,25,25,1,308,17,40
30536,10,25,25,1,308,17,40
30537,100,38,33,38,308,17,200
30538,100,56,3,40,308,17,200
30539,100,38,33,38,308,17,200
30540,100,56,3,40,308,17,200
30541,4,28,28,1,308,17,5
30542,1,30,30,1,308,17,5
30543,4,28,28,1,308,17,5
30544,1,30,30,1,308,17,5
30545,100,56,3,40,308,18,100
30546,100,56,3,40,308,18,100
30547,30,23,23,1,308,30,90
30548,30,23,23,1,308,30,90
30549,30,23,23,1,308,30,90
30550,30,23,23,1,308,30,90
30551,30,23,23,1,308,30,90
30552,30,23,23,1,308,30,90
30553,30,23,23,1,308,30,60
30554,30,23,23,1,308,30,60
30555,20,23,23,1,308,30,30
30556,10,23,23,1,308,30,30
30557,20,23,23,1,308,30,30
30558,10,23,23,1,308,30,30
30559,30,23,23,1,308,33,90
30560,30,23,23,1,308,33,90
30561,30,23,23,1,308,33,90
30562,30,23,23,1,308,33,90
30563,30,23,23,1,308,33,90
30564,30,23,23,1,308,33,90
30565,30,23,23,1,308,33,60
30566,30,23,23,1,308,33,60
30567,20,23,23,1,308,33,30
30568,10,23,23,1,308,33,30
30569,20,23,23,1,308,33,30
30570,10,23,23,1,308,33,30
30571,20,24,24,1,308,43,35
30572,10,22,22,1,308,43,35
30573,5,26,26,1,308,43,35
30574,20,26,26,1,308,43,30
30575,10,28,28,1,308,43,30
30576,20,24,24,1,308,43,35
30577,10,22,22,1,308,43,35
30578,5,26,26,1,308,43,35
30579,100,38,33,38,308,43,100
30580,20,24,24,1,308,43,35
30581,10,22,22,1,308,43,35
30582,5,26,26,1,308,43,35
30583,5,30,30,1,308,44,5
30584,5,30,30,1,308,44,5
30585,4,28,28,1,308,44,5
30586,1,30,30,1,308,44,5
30587,100,38,33,38,308,44,100
30588,5,30,30,1,308,44,5
30589,10,26,26,1,308,48,20
30590,10,28,28,1,308,48,20
30591,10,26,26,1,308,48,20
30592,10,28,28,1,308,48,20
30593,15,24,24,1,308,48,19
30594,4,27,27,1,308,48,19
30595,30,23,23,1,308,48,30
30596,20,24,24,1,308,48,30
30597,10,26,26,1,308,48,30
30598,20,24,24,1,308,48,30
30599,10,26,26,1,308,48,30
30600,100,38,33,38,308,48,100
30601,100,38,33,38,308,48,100
30602,10,26,26,1,308,48,20
30603,10,28,28,1,308,48,20
30604,10,26,26,1,308,48,20
30605,10,28,28,1,308,48,20
30606,1,30,30,1,308,49,1
30607,10,25,25,1,308,49,10
30608,100,38,33,38,308,49,100
30609,100,38,33,38,308,49,100
30610,20,24,24,1,308,69,35
30611,10,22,22,1,308,69,35
30612,5,26,26,1,308,69,35
30613,20,26,26,1,308,69,30
30614,10,28,28,1,308,69,30
30615,20,24,24,1,308,69,35
30616,10,22,22,1,308,69,35
30617,5,26,26,1,308,69,35
30618,100,38,33,38,308,69,100
30619,20,24,24,1,308,69,35
30620,10,22,22,1,308,69,35
30621,5,26,26,1,308,69,35
30622,5,30,30,1,308,70,5
30623,5,30,30,1,308,70,5
30624,4,28,28,1,308,70,5
30625,1,30,30,1,308,70,5
30626,100,38,33,38,308,70,100
30627,5,30,30,1,308,70,5
30628,1,25,25,1,308,113,3
30629,1,25,25,1,308,113,3
30630,1,25,25,1,308,113,3
30631,1,25,25,1,308,113,3
30632,1,25,25,1,308,113,3
30633,1,25,25,1,308,113,3
30634,1,25,25,1,308,113,3
30635,1,25,25,1,308,113,3
30636,1,25,25,1,308,113,3
30637,1,25,25,1,308,113,1
30638,1,25,25,1,308,113,1
30639,100,38,33,41,308,113,100
30640,100,38,33,41,308,113,100
30641,100,38,33,38,308,123,100
30642,100,38,33,38,308,127,100
30643,100,38,33,38,308,128,100
30644,100,38,33,38,308,128,100
30645,20,26,26,1,308,132,20
30646,20,26,26,1,308,132,20
30647,5,25,25,1,308,132,5
30648,5,25,25,1,308,132,5
30649,20,26,26,1,308,132,20
30650,20,26,26,1,308,132,20
30651,100,56,3,42,308,144,100
30652,100,56,3,42,308,144,100
30653,100,56,3,42,308,145,100
30654,100,56,3,42,308,145,100
30655,100,56,3,42,308,146,100
30656,100,56,3,42,308,146,100
30657,100,56,3,42,308,149,100
30658,100,56,3,42,308,149,100
30659,20,25,25,1,308,164,20
30660,20,25,25,1,308,164,20
30661,20,25,25,1,308,164,20
30662,10,25,25,1,308,164,20
30663,10,25,25,1,308,164,20
30664,10,25,25,1,308,164,20
30665,10,25,25,1,308,164,20
30666,10,22,22,1,308,187,34
30667,5,24,24,1,308,187,34
30668,4,24,24,1,308,187,34
30669,10,22,22,1,308,187,34
30670,5,24,24,1,308,187,34
30671,10,22,22,1,308,187,34
30672,5,24,24,1,308,187,34
30673,4,24,24,1,308,187,34
30674,10,22,22,1,308,187,34
30675,5,24,24,1,308,187,34
30676,10,25,25,1,308,187,38
30677,5,27,27,1,308,187,38
30678,4,27,27,1,308,187,38
30679,10,25,25,1,308,187,38
30680,5,27,27,1,308,187,38
30681,4,27,27,1,308,187,38
30682,5,22,22,1,308,187,38
30683,5,22,22,1,308,187,38
30684,5,22,22,1,308,187,38
30685,5,22,22,1,308,187,38
30686,4,24,24,1,308,187,38
30687,4,24,24,1,308,187,38
30688,4,24,24,1,308,187,38
30689,4,24,24,1,308,187,38
30690,1,24,24,1,308,187,38
30691,1,24,24,1,308,187,38
30692,5,22,22,1,308,187,38
30693,5,22,22,1,308,187,38
30694,5,22,22,1,308,187,38
30695,5,22,22,1,308,187,38
30696,4,24,24,1,308,187,38
30697,4,24,24,1,308,187,38
30698,4,24,24,1,308,187,38
30699,4,24,24,1,308,187,38
30700,1,24,24,1,308,187,38
30701,1,24,24,1,308,187,38
30702,4,22,22,1,308,195,23
30703,10,22,22,1,308,195,23
30704,5,24,24,1,308,195,23
30705,4,24,24,1,308,195,23
30706,4,22,22,1,308,195,23
30707,10,22,22,1,308,195,23
30708,5,24,24,1,308,195,23
30709,4,24,24,1,308,195,23
30710,30,23,23,1,308,195,39
30711,5,25,25,1,308,195,39
30712,4,25,25,1,308,195,39
30713,5,22,22,1,308,195,19
30714,5,22,22,1,308,195,19
30715,4,24,24,1,308,195,19
30716,4,24,24,1,308,195,19
30717,1,24,24,1,308,195,19
30718,5,22,22,1,308,195,19
30719,5,22,22,1,308,195,19
30720,4,24,24,1,308,195,19
30721,4,24,24,1,308,195,19
30722,1,24,24,1,308,195,19
30723,10,23,23,1,308,311,20
30724,10,23,23,1,308,311,20
30725,10,23,23,1,308,311,20
30726,10,23,23,1,308,311,20
30727,10,25,25,1,308,312,20
30728,10,25,25,1,308,312,20
30729,10,25,25,1,308,312,20
30730,10,25,25,1,308,312,20
30731,10,23,23,1,308,403,40
30732,10,23,23,1,308,403,40
30733,10,25,25,1,308,403,40
30734,10,25,25,1,308,403,40
30735,10,23,23,1,308,403,40
30736,10,23,23,1,308,403,40
30737,10,25,25,1,308,403,40
30738,10,25,25,1,308,403,40
30739,100,56,3,42,309,6,100
30740,100,56,3,42,309,6,100
30741,100,36,31,38,309,16,200
30742,100,56,3,40,309,16,200
30743,100,36,31,38,309,16,200
30744,100,56,3,40,309,16,200
30745,100,36,31,38,309,17,200
30746,100,56,3,40,309,17,200
30747,100,36,31,38,309,17,200
30748,100,56,3,40,309,17,200
30749,100,56,3,40,309,18,100
30750,100,56,3,40,309,18,100
30751,15,18,18,1,309,19,30
30752,10,20,20,1,309,19,30
30753,5,22,22,1,309,19,30
30754,15,18,18,1,309,19,30
30755,10,20,20,1,309,19,30
30756,5,22,22,1,309,19,30
30757,15,23,23,1,309,19,25
30758,10,24,24,1,309,19,25
30759,10,18,18,1,309,19,30
30760,10,20,20,1,309,19,30
30761,5,22,22,1,309,19,30
30762,4,18,18,1,309,19,30
30763,1,18,18,1,309,19,30
30764,10,18,18,1,309,19,30
30765,10,20,20,1,309,19,30
30766,5,22,22,1,309,19,30
30767,4,18,18,1,309,19,30
30768,1,18,18,1,309,19,30
30769,100,36,31,38,309,19,100
30770,100,36,31,38,309,19,100
30771,15,18,18,1,309,19,30
30772,10,20,20,1,309,19,30
30773,5,22,22,1,309,19,30
30774,15,18,18,1,309,19,30
30775,10,20,20,1,309,19,30
30776,5,22,22,1,309,19,30
30777,4,23,23,1,309,20,5
30778,1,25,25,1,309,20,5
30779,4,23,23,1,309,20,5
30780,1,25,25,1,309,20,5
30781,4,25,25,1,309,20,5
30782,1,26,26,1,309,20,5
30783,4,23,23,1,309,20,5
30784,1,25,25,1,309,20,5
30785,4,23,23,1,309,20,5
30786,1,25,25,1,309,20,5
30787,100,36,31,38,309,20,100
30788,100,36,31,38,309,20,100
30789,4,23,23,1,309,20,5
30790,1,25,25,1,309,20,5
30791,4,23,23,1,309,20,5
30792,1,25,25,1,309,20,5
30793,20,20,20,1,309,21,40
30794,20,22,22,1,309,21,40
30795,20,20,20,1,309,21,40
30796,20,22,22,1,309,21,40
30797,20,22,22,1,309,21,25
30798,5,23,23,1,309,21,25
30799,20,20,20,1,309,21,30
30800,10,22,22,1,309,21,30
30801,20,20,20,1,309,21,30
30802,10,22,22,1,309,21,30
30803,20,20,20,1,309,21,40
30804,20,22,22,1,309,21,40
30805,20,20,20,1,309,21,40
30806,20,22,22,1,309,21,40
30807,5,24,24,1,309,22,5
30808,30,27,27,1,309,22,80
30809,10,29,29,1,309,22,80
30810,30,27,27,1,309,22,80
30811,10,29,29,1,309,22,80
30812,30,27,27,1,309,22,80
30813,10,29,29,1,309,22,80
30814,30,27,27,1,309,22,80
30815,10,29,29,1,309,22,80
30816,30,27,27,1,309,22,85
30817,10,29,29,1,309,22,85
30818,30,27,27,1,309,22,85
30819,10,29,29,1,309,22,85
30820,5,29,29,1,309,22,85
30821,20,27,27,1,309,22,80
30822,20,27,27,1,309,22,80
30823,10,27,27,1,309,22,80
30824,10,27,27,1,309,22,80
30825,5,29,29,1,309,22,80
30826,5,29,29,1,309,22,80
30827,5,29,29,1,309,22,80
30828,5,29,29,1,309,22,80
30829,20,27,27,1,309,22,80
30830,20,27,27,1,309,22,80
30831,10,27,27,1,309,22,80
30832,10,27,27,1,309,22,80
30833,5,29,29,1,309,22,80
30834,5,29,29,1,309,22,80
30835,5,29,29,1,309,22,80
30836,5,29,29,1,309,22,80
30837,10,20,20,1,309,84,25
30838,10,18,18,1,309,84,25
30839,5,22,22,1,309,84,25
30840,10,20,20,1,309,84,25
30841,10,18,18,1,309,84,25
30842,5,22,22,1,309,84,25
30843,20,22,22,1,309,84,40
30844,10,24,24,1,309,84,40
30845,10,26,26,1,309,84,40
30846,20,18,18,1,309,84,35
30847,10,20,20,1,309,84,35
30848,5,22,22,1,309,84,35
30849,20,18,18,1,309,84,35
30850,10,20,20,1,309,84,35
30851,5,22,22,1,309,84,35
30852,100,36,31,38,309,84,100
30853,100,36,31,38,309,84,100
30854,10,20,20,1,309,84,25
30855,10,18,18,1,309,84,25
30856,5,22,22,1,309,84,25
30857,10,20,20,1,309,84,25
30858,10,18,18,1,309,84,25
30859,5,22,22,1,309,84,25
30860,100,36,31,38,309,85,100
30861,100,36,31,38,309,85,100
30862,30,26,26,1,309,88,180
30863,20,28,28,1,309,88,180
30864,30,26,26,1,309,88,180
30865,20,28,28,1,309,88,180
30866,30,26,26,1,309,88,180
30867,30,27,27,1,309,88,180
30868,20,28,28,1,309,88,180
30869,30,26,26,1,309,88,180
30870,20,28,28,1,309,88,180
30871,30,26,26,1,309,88,180
30872,20,28,28,1,309,88,180
30873,30,26,26,1,309,88,180
30874,30,27,27,1,309,88,180
30875,20,28,28,1,309,88,180
30876,30,26,26,1,309,88,180
30877,20,28,28,1,309,88,180
30878,30,26,26,1,309,88,180
30879,20,28,28,1,309,88,180
30880,30,26,26,1,309,88,180
30881,30,27,27,1,309,88,180
30882,20,28,28,1,309,88,180
30883,20,26,26,1,309,88,80
30884,20,27,27,1,309,88,80
30885,10,26,26,1,309,88,80
30886,10,27,27,1,309,88,80
30887,10,28,28,1,309,88,80
30888,10,28,28,1,309,88,80
30889,20,26,26,1,309,88,80
30890,20,27,27,1,309,88,80
30891,10,26,26,1,309,88,80
30892,10,27,27,1,309,88,80
30893,10,28,28,1,309,88,80
30894,10,28,28,1,309,88,80
