id,creature_id,ability_id,slot_order,hidden
2609,10129,12,3,true
2610,10130,197,1,false
2611,10131,197,1,false
2612,10132,197,1,false
2613,10133,197,1,false
2614,10134,197,1,false
2615,10135,197,1,false
2616,10136,197,1,false
2617,10137,197,1,false
2618,10138,197,1,false
2619,10139,197,1,false
2620,10140,197,1,false
2621,10141,197,1,false
2622,10142,197,1,false
2623,10143,209,1,false
2624,10144,209,1,false
2625,10145,209,1,false
2626,10146,171,1,false
2627,10146,43,2,false
2628,10146,142,3,true
2629,10147,220,1,false
2630,10148,9,1,false
2631,10148,31,3,true
2632,10149,130,1,false
2633,10149,31,2,false
2634,10149,69,3,true
2635,10150,118,1,false
2636,10150,19,2,false
2637,10150,175,3,true
2638,10151,20,1,false
2639,10152,181,1,false
2640,10153,199,1,false
2641,10153,11,3,true
2642,10154,160,1,false
2643,10154,31,2,false
2644,10154,5,3,true
2645,10155,232,1,false
2646,10156,232,1,false
2647,10157,233,1,false
2648,10158,9,1,false
2649,10158,31,3,true
2650,10159,50,1,false
2651,10159,91,2,false
2652,10159,107,3,true
2653,10160,9,1,false
2654,10160,31,3,true
2655,10161,53,1,false
2656,10161,181,2,false
2657,10161,127,3,true
2658,10162,50,1,false
2659,10162,257,2,false
2660,10162,107,3,true
2661,10163,50,1,false
2662,10163,257,2,false
2663,10163,107,3,true
2664,10164,82,1,false
2665,10164,20,2,false
2666,10164,144,3,true
2667,10165,259,1,false
2668,10165,20,2,false
2669,10165,144,3,true
2670,10166,80,1,false
2671,10166,113,3,true
2672,10167,26,1,false
2673,10167,256,2,false
2674,10167,228,3,true
2675,10168,72,1,false
2676,10168,251,2,false
2677,10168,115,3,true
2678,10169,172,1,false
2679,10170,128,1,false
2680,10171,201,1,false
2681,10172,261,1,false
2682,10172,20,2,false
2683,10172,144,3,true
2684,10173,133,1,false
2685,10173,130,3,true
2686,10174,53,1,false
2687,10174,82,2,false
2688,10174,95,3,true
2689,10175,53,1,false
2690,10175,82,2,false
2691,10175,95,3,true
2692,10176,55,1,false
2693,10176,39,3,true
2694,10177,255,1,false
2695,10177,161,3,true
2696,10178,255,1,false
2697,10178,161,3,true
2698,10179,254,1,false
2699,10180,250,1,false
2700,10181,188,1,false
2701,10182,241,1,false
2702,10183,241,1,false
2703,10184,244,1,false
2704,10184,58,2,false
2705,10184,101,3,true
2706,10185,248,1,false
2707,10186,20,1,false
2708,10186,28,2,false
2709,10186,227,3,true
2710,10187,258,1,false
2711,10188,234,1,false
2712,10189,235,1,false
2713,10190,46,1,false
2714,10191,260,1,false
2715,10192,102,1,false
2716,10193,266,1,false
2717,10194,267,1,false
2718,10195,65,1,false
2719,10195,34,3,true
2720,10196,66,1,false
2721,10196,94,3,true
2722,10197,67,1,false
2723,10197,44,3,true
2724,10198,14,1,false
2725,10198,110,3,true
2726,10199,9,1,false
2727,10199,31,3,true
2728,10200,53,1,false
2729,10200,101,2,false
2730,10200,127,3,true
2731,10201,62,1,false
2732,10201,99,2,false
2733,10201,80,3,true
2734,10202,130,1,false
2735,10203,52,1,false
2736,10203,75,2,false
2737,10203,125,3,true
2738,10204,11,1,false
2739,10204,75,2,false
2740,10204,93,3,true
2741,10205,50,1,false
2742,10205,91,2,false
2743,10205,107,3,true
2744,10206,17,1,false
2745,10206,47,2,false
2746,10206,82,3,true
2747,10207,1,1,false
2748,10207,133,2,false
2749,10207,106,3,true
2750,10208,89,1,false
2751,10209,65,1,false
2752,10209,229,3,true
2753,10210,66,1,false
2754,10210,236,3,true
2755,10211,67,1,false
2756,10211,97,3,true
2757,10212,46,1,false
2758,10212,127,2,false
2759,10212,240,3,true
2760,10213,68,1,false
2761,10213,119,2,false
2762,10213,140,3,true
2763,10214,173,1,false
2764,10214,75,2,false
2765,10214,33,3,true
2766,10215,243,1,false
2767,10215,49,2,false
2768,10215,18,3,true
2769,10216,247,1,false
2770,10216,82,2,false
2771,10216,55,3,true
2772,10217,247,1,false
2773,10217,82,2,false
2774,10217,47,3,true
2775,10218,245,1,false
2776,10218,61,2,false
2777,10218,8,3,true
2778,10219,244,1,false
2779,10219,57,2,false
2780,10219,101,3,true
2781,10220,18,1,false
2782,10220,73,2,false
2783,10220,49,3,true
2784,10221,131,1,false
2785,10221,107,2,false
2786,10221,156,3,true
2787,10222,158,1,false
2788,10222,119,2,false
2789,10222,124,3,true
2790,10223,175,1,false
2791,10223,165,3,true
2792,10224,125,1,false
2793,10224,134,3,true
2794,10225,135,1,false
2795,10225,134,2,false
2796,10225,242,3,true
2797,10226,260,1,false
2798,10227,260,1,false
2799,10228,244,1,false
2800,10228,58,2,false
2801,10228,101,3,true
2802,10229,22,1,false
2803,10229,18,2,false
2804,10229,69,3,true
2805,10230,22,1,false
2806,10230,18,2,false
2807,10230,69,3,true
2808,10231,43,1,false
2809,10231,9,2,false
2810,10231,106,3,true
2811,10232,43,1,false
2812,10232,9,2,false
2813,10232,106,3,true
2814,10233,66,1,false
2815,10233,119,3,true
2816,10234,38,1,false
2817,10234,33,2,false
2818,10234,22,3,true
2819,10235,39,1,false
2820,10235,51,2,false
2821,10235,124,3,true
2822,10236,67,1,false
2823,10236,292,3,true
2824,10237,34,1,false
2825,10237,55,2,false
2826,10237,102,3,true
2827,10238,149,1,false
2828,10239,149,1,false
2829,10240,51,1,false
2830,10240,125,2,false
2831,10240,110,3,true
2832,10241,157,1,false
2833,10241,75,2,false
2834,10241,183,3,true
2835,10242,157,1,false
2836,10242,75,2,false
2837,10242,183,3,true
2838,10243,173,1,false
2839,10243,115,2,false
2840,10243,5,3,true
2841,10244,65,1,false
2842,10244,113,3,true
2843,10245,46,1,false
2844,10245,140,3,true
2845,10246,46,1,false
2846,10246,140,3,true
2847,10247,155,1,false
2848,10247,91,2,false
2849,10247,104,3,true
2850,10248,33,1,false
2851,10248,91,2,false
2852,10248,104,3,true
2853,10249,142,1,false
2854,10250,22,1,false
2855,10250,83,2,false
2856,10250,291,3,true
2857,10251,22,1,false
2858,10251,83,2,false
2859,10251,291,3,true
2860,10252,22,1,false
2861,10252,83,2,false
2862,10252,291,3,true
2863,10253,38,1,false
2864,10253,11,2,false
2865,10253,109,3,true
2866,10254,165,1,false
2867,10254,82,2,false
2868,10254,47,3,true
2869,10255,32,1,false
2870,10255,50,2,false
2871,10255,155,3,true
2872,10256,278,1,false
2873,10257,132,1,false
2874,10257,167,2,false
2875,10257,101,3,true
2876,10258,279,1,false
2877,10258,114,3,true
2878,10259,279,1,false
2879,10259,114,3,true
2880,10260,22,1,false
2881,10260,55,2,false
2882,10260,62,3,true
2883,10261,22,1,false
2884,10261,55,2,false
2885,10261,125,3,true
2886,10262,22,1,false
2887,10262,55,2,false
2888,10262,125,3,true
2889,10263,50,1,false
2890,10264,288,1,false
2891,10265,288,1,false
2892,10266,288,1,false
2893,10267,288,1,false
2894,10268,289,1,false
2895,10269,289,1,false
2896,10270,289,1,false
2897,10271,289,1,false
2898,10272,299,1,false
2899,10273,11,1,false
2900,10274,104,1,false
2901,10275,5,1,false
2902,10276,305,1,false
2903,10277,306,1,false
2904,10278,156,1,false
2905,10279,215,1,false
2906,10280,37,1,false
2907,10281,136,1,false
2910,10284,242,1,false
2911,10285,117,1,false
2912,10286,104,1,false
2914,10288,75,1,false
2915,10289,22,1,false
2917,10291,151,1,false
2918,10292,171,1,false
2919,10293,26,1,false
2920,10294,168,1,false
2922,10296,187,1,false
2923,10297,126,1,false
2924,10298,181,1,false
2925,10299,144,1,false
2926,10300,99,1,false
2927,10302,201,1,false
2928,10303,128,1,false
2929,10304,226,1,false
2930,10305,99,1,false
2931,10306,26,1,false
2932,10308,126,1,false
2933,10313,260,1,false
2934,10314,36,1,false
2935,10315,89,1,false
2937,10321,91,1,false
