id,area_id,method_id,version_id,rate
2632,406,6,8,20
2633,406,6,9,20
2634,407,1,7,20
2635,407,1,8,20
2636,407,1,9,20
2637,407,2,7,30
2638,407,2,8,30
2639,407,2,9,30
2640,407,3,7,30
2641,407,3,8,30
2642,407,3,9,30
2643,407,4,7,30
2644,407,4,8,30
2645,407,4,9,30
2646,407,5,7,4
2647,407,5,8,4
2648,407,5,9,4
2649,408,1,7,20
2650,408,1,8,20
2651,408,1,9,20
2652,409,1,7,20
2653,409,1,8,20
2654,409,1,9,20
2655,409,2,7,30
2656,409,2,8,30
2657,409,2,9,30
2658,409,3,7,30
2659,409,3,8,30
2660,409,3,9,30
2661,409,4,7,30
2662,409,4,8,30
2663,409,4,9,30
2664,409,5,7,4
2665,409,5,8,4
2666,409,5,9,4
2667,410,1,7,20
2668,410,1,8,20
2669,410,1,9,20
2670,410,2,7,30
2671,410,2,8,30
2672,410,2,9,30
2673,410,3,7,30
2674,410,3,8,30
2675,410,3,9,30
2676,410,4,7,30
2677,410,4,8,30
2678,410,4,9,30
2679,410,5,7,4
2680,410,5,8,4
2681,410,5,9,4
2682,411,1,7,15
2683,411,1,8,15
2684,411,1,9,15
2685,411,2,7,30
2686,411,2,8,30
2687,411,2,9,30
2688,411,3,7,30
2689,411,3,8,30
2690,411,3,9,30
2691,411,4,7,30
2692,411,4,8,30
2693,411,4,9,30
2694,411,5,7,4
2695,411,5,8,4
2696,411,5,9,4
2697,412,1,7,20
2698,412,1,8,20
2699,412,1,9,20
2700,412,2,7,30
2701,412,2,8,30
2702,412,2,9,30
2703,412,3,7,30
2704,412,3,8,30
2705,412,3,9,30
2706,412,4,7,30
2707,412,4,8,30
2708,412,4,9,30
2709,412,5,7,4
2710,412,5,8,4
2711,412,5,9,4
2712,413,1,7,20
2713,413,1,8,20
2714,413,1,9,20
2715,413,2,7,30
2716,413,2,8,30
2717,413,2,9,30
2718,413,3,7,30
2719,413,3,8,30
2720,413,3,9,30
2721,413,4,7,30
2722,413,4,8,30
2723,413,4,9,30
2724,413,5,7,4
2725,413,5,8,4
2726,413,5,9,4
2727,414,2,7,30
2728,414,2,8,30
2729,414,2,9,30
2730,414,3,7,30
2731,414,3,8,30
2732,414,3,9,30
2733,414,4,7,30
2734,414,4,8,30
2735,414,4,9,30
2736,414,5,7,4
2737,414,5,8,4
2738,414,5,9,4
2739,415,1,7,20
2740,415,1,8,20
2741,415,1,9,20
2742,415,2,7,30
2743,415,2,8,30
2744,415,2,9,30
2745,415,3,7,30
2746,415,3,8,30
2747,415,3,9,30
2748,415,4,7,30
2749,415,4,8,30
2750,415,4,9,30
2751,415,5,7,4
2752,415,5,8,4
2753,415,5,9,4
2754,416,2,7,30
2755,416,2,8,30
2756,416,2,9,30
2757,416,3,7,30
2758,416,3,8,30
2759,416,3,9,30
2760,416,4,7,30
2761,416,4,8,30
2762,416,4,9,30
2763,416,5,7,4
2764,416,5,8,4
2765,416,5,9,4
2766,417,5,7,4
2767,417,5,8,4
2768,417,5,9,4
2769,418,2,7,30
2770,418,2,8,30
2771,418,2,9,30
2772,418,3,7,30
2773,418,3,8,30
2774,418,3,9,30
2775,418,4,7,30
2776,418,4,8,30
2777,418,4,9,30
2778,418,5,7,4
2779,418,5,8,4
2780,418,5,9,4
2781,419,2,7,30
2782,419,2,8,30
2783,419,2,9,30
2784,419,3,7,30
2785,419,3,8,30
2786,419,3,9,30
2787,419,4,7,30
2788,419,4,8,30
2789,419,4,9,30
2790,419,5,7,4
2791,419,5,8,4
2792,419,5,9,4
2793,420,5,7,4
2794,420,5,8,4
2795,420,5,9,4
2796,421,2,7,30
2797,421,2,8,30
2798,421,2,9,30
2799,421,3,7,30
2800,421,3,8,30
2801,421,3,9,30
2802,421,4,7,30
2803,421,4,8,30
2804,421,4,9,30
2805,421,5,7,4
2806,421,5,8,4
2807,421,5,9,4
2808,422,2,7,30
2809,422,2,8,30
2810,422,2,9,30
2811,422,3,7,30
2812,422,3,8,30
2813,422,3,9,30
2814,422,4,7,30
2815,422,4,8,30
2816,422,4,9,30
2817,422,5,7,4
2818,422,5,8,4
2819,422,5,9,4
2820,423,2,7,30
2821,423,2,8,30
2822,423,2,9,30
2823,423,3,7,30
2824,423,3,8,30
2825,423,3,9,30
2826,423,4,7,30
2827,423,4,8,30
2828,423,4,9,30
2829,423,5,7,4
2830,423,5,8,4
2831,423,5,9,4
2832,424,1,7,20
2833,424,1,8,20
2834,424,1,9,20
2835,424,2,7,30
2836,424,2,8,30
2837,424,2,9,30
2838,424,3,7,30
2839,424,3,8,30
2840,424,3,9,30
2841,424,4,7,30
2842,424,4,8,30
2843,424,4,9,30
2844,424,5,7,4
2845,424,5,8,4
2846,424,5,9,4
2847,425,2,7,30
2848,425,2,8,30
2849,425,2,9,30
2850,425,3,7,30
2851,425,3,8,30
2852,425,3,9,30
2853,425,4,7,30
2854,425,4,8,30
2855,425,4,9,30
2856,425,5,7,4
2857,425,5,8,4
2858,425,5,9,4
2859,426,2,7,30
2860,426,2,8,30
2861,426,2,9,30
2862,426,3,7,30
2863,426,3,8,30
2864,426,3,9,30
2865,426,4,7,30
2866,426,4,8,30
2867,426,4,9,30
2868,426,5,7,4
2869,426,5,8,4
2870,426,5,9,4
2871,427,2,7,30
2872,427,2,8,30
2873,427,2,9,30
2874,427,3,7,30
2875,427,3,8,30
2876,427,3,9,30
2877,427,4,7,30
2878,427,4,8,30
2879,427,4,9,30
2880,427,5,7,4
2881,427,5,8,4
2882,427,5,9,4
2883,428,2,7,30
2884,428,2,8,30
2885,428,2,9,30
2886,428,3,7,30
2887,428,3,8,30
2888,428,3,9,30
2889,428,4,7,30
2890,428,4,8,30
2891,428,4,9,30
2892,428,5,7,4
2893,428,5,8,4
2894,428,5,9,4
2895,429,1,7,25
2896,429,1,8,25
2897,429,1,9,25
2898,429,2,7,35
2899,429,2,8,35
2900,429,2,9,35
2901,429,3,7,35
2902,429,3,8,35
2903,429,3,9,35
2904,429,4,7,35
2905,429,4,8,35
2906,429,4,9,35
2907,429,5,7,9
2908,429,5,8,9
2909,429,5,9,9
2910,430,1,7,25
2911,430,1,8,25
2912,430,1,9,25
2913,430,6,7,25
2914,430,6,8,25
2915,430,6,9,25
2916,431,1,7,25
2917,431,1,8,25
2918,431,1,9,25
2919,431,2,7,35
2920,431,2,8,35
2921,431,2,9,35
2922,431,3,7,35
2923,431,3,8,35
2924,431,3,9,35
2925,431,4,7,35
2926,431,4,8,35
2927,431,4,9,35
2928,431,5,7,9
2929,431,5,8,9
2930,431,5,9,9
2931,432,1,7,25
2932,432,1,8,25
2933,432,1,9,25
2934,433,2,7,10
2935,433,2,8,10
2936,433,2,9,10
2937,433,3,7,10
2938,433,3,8,10
2939,433,3,9,10
2940,433,4,7,10
2941,433,4,8,10
2942,433,4,9,10
2943,433,5,7,4
2944,433,5,8,4
2945,433,5,9,4
2946,434,2,7,10
2947,434,2,8,10
2948,434,2,9,10
2949,434,3,7,10
2950,434,3,8,10
2951,434,3,9,10
2952,434,4,7,10
2953,434,4,8,10
2954,434,4,9,10
2955,434,5,7,4
2956,434,5,8,4
2957,434,5,9,4
2958,435,1,9,25
2959,435,2,9,35
2960,435,3,9,35
2961,435,4,9,35
2962,435,5,9,9
2963,436,1,9,25
2964,436,6,9,25
2965,437,1,9,10
2966,438,1,9,10
2967,439,1,9,10
2968,440,1,9,10
2969,441,1,9,7
2970,450,1,10,7
2971,450,1,11,7
2972,451,1,10,7
2973,451,1,11,7
2974,452,1,10,7
2975,452,1,11,7
2976,453,1,10,7
2977,453,1,11,7
2978,454,1,10,7
2979,454,1,11,7
2980,455,1,10,7
2981,455,1,11,7
2982,456,1,10,7
2983,456,1,11,7
2984,461,2,10,10
2985,461,2,11,10
2986,461,3,10,10
2987,461,3,11,10
2988,461,4,10,10
2989,461,4,11,10
2990,461,5,10,1
2991,461,5,11,1
2992,488,1,10,21
2993,488,1,11,21
2994,488,6,10,50
2995,488,6,11,50
2996,489,1,10,7
2997,489,1,11,7
2998,490,1,10,7
2999,490,1,11,7
3000,490,6,10,50
3001,490,6,11,50
3002,491,1,10,7
3003,491,1,11,7
3004,491,6,10,50
3005,491,6,11,50
3006,492,1,10,7
3007,492,1,11,7
3008,492,6,10,50
3009,492,6,11,50
3010,493,1,10,7
3011,493,1,11,7
3012,493,6,10,50
3013,493,6,11,50
3014,494,1,10,7
3015,494,1,11,7
3016,494,6,10,50
3017,494,6,11,50
3018,495,1,10,21
3019,495,1,11,21
3020,495,2,10,20
3021,495,2,11,20
3022,495,3,10,20
3023,495,3,11,20
3024,495,4,10,20
3025,495,4,11,20
3026,495,5,10,2
3027,495,5,11,2
3028,496,1,10,7
3029,496,1,11,7
3030,496,2,10,20
3031,496,2,11,20
3032,496,3,10,20
3033,496,3,11,20
3034,496,4,10,20
3035,496,4,11,20
3036,496,5,10,2
3037,496,5,11,2
3038,497,1,10,7
3039,497,1,11,7
3040,498,1,10,7
3041,498,1,11,7
3042,499,1,10,7
3043,499,1,11,7
3044,499,2,10,20
3045,499,2,11,20
3046,499,3,10,20
3047,499,3,11,20
3048,499,4,10,20
3049,499,4,11,20
3050,499,5,10,2
3051,499,5,11,2
3052,500,1,10,21
3053,500,1,11,21
3054,501,1,10,1
3055,501,1,11,1
3056,502,1,10,2
3057,502,1,11,2
3058,503,1,10,3
3059,503,1,11,3
3060,504,1,10,4
3061,504,1,11,4
3062,505,1,10,5
3063,505,1,11,5
3064,506,1,10,6
3065,506,1,11,6
3066,507,1,10,7
3067,507,1,11,7
3068,508,1,10,8
3069,508,1,11,8
3070,509,1,10,9
3071,509,1,11,9
3072,510,1,10,10
3073,510,1,11,10
3074,511,1,10,5
3075,511,1,11,5
3076,512,1,10,21
3077,512,1,11,21
3078,512,2,10,20
3079,512,2,11,20
3080,512,3,10,20
3081,512,3,11,20
3082,512,4,10,20
3083,512,4,11,20
3084,512,5,10,2
3085,512,5,11,2
3086,512,6,10,25
3087,512,6,11,25
3088,513,1,10,21
3089,513,1,11,21
3090,513,2,10,20
3091,513,2,11,20
3092,513,3,10,20
3093,513,3,11,20
3094,513,4,10,20
3095,513,4,11,20
3096,513,5,10,2
3097,513,5,11,2
3098,514,1,10,21
3099,514,1,11,21
3100,514,2,10,20
3101,514,2,11,20
3102,514,3,10,20
3103,514,3,11,20
3104,514,4,10,20
3105,514,4,11,20
3106,514,5,10,2
3107,514,5,11,2
3108,515,1,10,21
3109,515,1,11,21
3110,515,2,10,20
3111,515,2,11,20
3112,515,3,10,20
3113,515,3,11,20
3114,515,4,10,20
3115,515,4,11,20
3116,515,5,10,2
3117,515,5,11,2
3118,516,1,10,1
3119,516,1,11,1
3120,517,2,10,20
3121,517,2,11,20
3122,517,3,10,20
3123,517,3,11,20
3124,517,4,10,20
3125,517,4,11,20
3126,517,5,10,2
3127,517,5,11,2
3128,518,2,10,20
3129,518,2,11,20
3130,518,3,10,20
3131,518,3,11,20
3132,518,4,10,20
3133,518,4,11,20
3134,518,5,10,2
3135,518,5,11,2
3136,519,1,10,21
3137,519,1,11,21
3138,519,2,10,20
3139,519,2,11,20
3140,519,3,10,20
3141,519,3,11,20
3142,519,4,10,20
3143,519,4,11,20
3144,519,5,10,2
3145,519,5,11,2
3146,520,1,10,21
3147,520,1,11,21
3148,520,2,10,20
3149,520,2,11,20
3150,520,3,10,20
3151,520,3,11,20
3152,520,4,10,20
3153,520,4,11,20
3154,520,5,10,2
3155,520,5,11,2
3156,521,2,10,20
3157,521,2,11,20
3158,521,3,10,20
3159,521,3,11,20
3160,521,4,10,20
3161,521,4,11,20
3162,521,5,10,2
3163,521,5,11,2
3164,522,2,10,20
3165,522,2,11,20
3166,522,3,10,20
3167,522,3,11,20
3168,522,4,10,20
3169,522,4,11,20
3170,522,5,10,2
3171,522,5,11,2
3172,523,1,10,21
3173,523,1,11,21
3174,523,2,10,20
3175,523,2,11,20
3176,523,3,10,20
3177,523,3,11,20
3178,523,4,10,20
3179,523,4,11,20
3180,523,5,10,2
3181,523,5,11,2
3182,524,1,10,21
3183,524,1,11,21
3184,524,2,10,20
3185,524,2,11,20
3186,524,3,10,20
3187,524,3,11,20
3188,524,4,10,20
3189,524,4,11,20
3190,524,5,10,2
3191,524,5,11,2
3192,525,2,10,20
3193,525,2,11,20
3194,525,3,10,20
3195,525,3,11,20
3196,525,4,10,20
3197,525,4,11,20
3198,525,5,10,2
3199,525,5,11,2
3200,526,1,10,21
3201,526,1,11,21
3202,527,1,10,21
3203,527,1,11,21
3204,527,6,10,25
3205,527,6,11,25
3206,528,2,10,20
3207,528,2,11,20
3208,528,3,10,20
3209,528,3,11,20
3210,528,4,10,20
3211,528,4,11,20
3212,528,5,10,2
3213,528,5,11,2
3214,561,2,10,10
3215,561,2,11,10
3216,561,3,10,10
3217,561,3,11,10
3218,561,4,10,10
3219,561,4,11,10
3220,561,5,10,1
3221,561,5,11,1
3222,562,2,10,20
3223,562,2,11,20
3224,562,3,10,20
3225,562,3,11,20
3226,562,4,10,20
3227,562,4,11,20
3228,562,5,10,2
3229,562,5,11,2
3230,563,2,10,10
3231,563,2,11,10
3232,563,3,10,10
3233,563,3,11,10
3234,563,4,10,10
3235,563,4,11,10
3236,563,5,10,1
3237,563,5,11,1
3238,564,1,10,5
3239,564,1,11,7
3240,565,1,10,5
3241,565,1,11,7
3242,566,1,10,5
3243,566,1,11,7
3244,567,1,10,5
3245,567,1,11,7
3246,568,1,10,5
3247,568,1,11,7
3248,569,1,10,5
3249,569,1,11,7
3250,570,1,10,5
3251,570,1,11,7
3252,571,1,10,5
3253,571,1,11,7
3254,572,1,10,5
3255,572,1,11,7
3256,576,4,17,50
3257,576,4,18,50
3258,576,4,21,50
3259,576,4,22,50
3260,576,5,17,3
3261,576,5,18,3
3262,576,5,21,10
3263,576,5,22,10
3264,577,4,17,50
3265,577,4,18,50
3266,577,5,17,3
3267,577,5,18,3
3268,579,1,17,8
3269,579,1,18,8
3270,579,1,21,1
3271,579,1,22,1
3272,579,8,21,3
3273,579,8,22,3
3274,580,1,17,8
3275,580,1,18,8
3276,580,8,21,3
3277,580,8,22,3
3278,581,1,17,8
3279,581,1,18,8
3280,581,1,21,1
3281,581,1,22,1
3282,581,8,21,3
3283,581,8,22,3
3284,582,1,17,8
3285,582,1,18,8
3286,582,1,21,1
3287,582,1,22,1
3288,582,4,17,50
3289,582,4,18,50
3290,582,4,21,50
3291,582,4,22,50
3292,582,5,17,3
3293,582,5,18,3
3294,582,5,21,10
3295,582,5,22,10
3296,582,8,21,3
3297,582,8,22,3
3298,583,1,17,3
3299,583,1,18,3
3300,583,1,21,9
3301,583,1,22,9
3302,584,1,17,3
3303,584,1,18,3
3304,584,1,21,9
3305,584,1,22,9
3306,585,1,17,3
3307,585,1,18,3
3308,585,1,21,7
3309,585,1,22,7
3310,586,1,17,3
3311,586,1,18,3
3312,587,1,17,3
3313,587,1,18,3
3314,587,1,21,7
3315,587,1,22,7
3316,588,1,17,3
3317,588,1,18,3
3318,588,1,21,7
3319,588,1,22,7
3320,589,1,17,8
3321,589,1,18,8
3322,590,1,17,3
3323,590,1,18,3
3324,590,1,21,7
3325,590,1,22,7
3326,591,1,17,3
3327,591,1,18,3
3328,591,1,21,7
3329,591,1,22,7
3330,592,1,17,3
3331,592,1,18,3
3332,592,1,21,7
3333,592,1,22,7
3334,596,1,17,3
3335,596,1,18,3
3336,596,1,21,7
3337,596,1,22,7
3338,597,1,17,3
3339,597,1,18,3
3340,597,1,21,7
3341,597,1,22,7
3342,598,1,17,8
3343,598,1,18,8
3344,599,1,17,6
3345,599,1,18,6
3346,599,4,17,50
3347,599,4,18,50
3348,599,5,17,3
3349,599,5,18,3
3350,600,1,17,3
3351,600,1,18,3
3352,601,1,17,3
3353,601,1,18,3
3354,602,1,17,3
3355,602,1,18,3
3356,603,1,17,3
3357,603,1,18,3
3358,604,1,17,6
3359,604,1,18,6
3360,604,4,17,50
3361,604,4,18,50
3362,604,5,17,3
3363,604,5,18,3
3364,605,1,17,3
3365,605,1,18,3
3366,606,1,17,3
3367,606,1,18,3
3368,607,1,17,3
3369,607,1,18,3
3370,608,1,17,3
3371,608,1,18,3
3372,609,1,17,3
3373,609,1,18,3
3374,610,1,17,3
3375,610,1,18,3
3376,611,1,17,3
3377,611,1,18,3
3378,612,1,17,3
3379,612,1,18,3
3380,613,1,17,3
3381,613,1,18,3
3382,614,1,17,8
3383,614,1,18,8
3384,614,1,21,1
3385,614,1,22,1
3386,614,8,21,3
3387,614,8,22,3
3388,615,1,17,3
3389,615,1,18,3
3390,615,1,21,7
3391,615,1,22,7
3392,615,4,17,50
3393,615,4,18,50
3394,615,4,21,50
3395,615,4,22,50
3396,615,5,17,3
3397,615,5,18,3
3398,615,5,21,10
3399,615,5,22,10
3400,616,1,17,8
3401,616,1,18,8
3402,616,1,21,1
3403,616,1,22,1
3404,616,8,21,3
3405,616,8,22,3
3406,617,1,17,3
3407,617,1,18,3
3408,617,1,21,1
3409,617,1,22,1
3410,617,4,17,50
3411,617,4,18,50
3412,617,5,17,3
3413,617,5,18,3
3414,617,8,21,3
3415,617,8,22,3
3416,618,1,17,8
3417,618,1,18,8
3418,618,1,21,1
3419,618,1,22,1
3420,618,4,17,80
3421,618,4,18,80
3422,618,4,21,80
3423,618,4,22,80
3424,618,5,17,5
3425,618,5,18,5
3426,618,5,21,10
3427,618,5,22,10
3428,621,1,17,8
3429,621,1,18,8
3430,621,1,21,1
3431,621,1,22,1
3432,621,4,17,50
3433,621,4,18,50
3434,621,4,21,50
3435,621,4,22,50
3436,621,5,17,3
3437,621,5,18,3
3438,621,5,21,10
3439,621,5,22,10
3440,621,8,21,3
3441,621,8,22,3
3442,623,1,17,8
3443,623,1,18,8
3444,623,1,21,1
3445,623,1,22,1
3446,623,4,17,50
3447,623,4,18,50
3448,623,4,21,50
3449,623,4,22,50
3450,623,5,17,3
3451,623,5,18,3
3452,623,5,21,10
3453,623,5,22,10
3454,623,8,21,3
3455,623,8,22,3
3456,624,1,17,8
3457,624,1,18,8
3458,624,1,21,1
3459,624,1,22,1
3460,625,1,17,8
3461,625,1,18,8
3462,625,1,21,1
3463,625,1,22,1
3464,625,4,17,50
3465,625,4,18,50
3466,625,4,21,50
3467,625,4,22,50
3468,625,5,17,3
3469,625,5,18,3
3470,625,5,21,10
3471,625,5,22,10
3472,625,8,21,3
3473,625,8,22,3
3474,626,1,17,3
3475,626,1,18,3
3476,626,1,21,7
3477,626,1,22,7
3478,626,4,17,50
3479,626,4,18,50
3480,626,4,21,50
3481,626,4,22,50
3482,626,5,17,3
3483,626,5,18,3
3484,626,5,21,10
3485,626,5,22,10
3486,627,1,17,3
3487,627,1,18,3
3488,627,1,21,9
3489,627,1,22,9
3490,627,4,17,50
3491,627,4,18,50
3492,627,4,21,50
3493,627,4,22,50
3494,627,5,17,3
3495,627,5,18,3
3496,627,5,21,10
3497,627,5,22,10
3498,628,1,17,8
3499,628,1,18,8
3500,628,1,21,1
3501,628,1,22,1
3502,628,8,21,3
3503,628,8,22,3
3504,630,1,17,3
3505,630,1,18,3
3506,630,1,21,7
3507,630,1,22,7
3508,631,1,17,3
3509,631,1,18,3
3510,631,1,21,7
3511,631,1,22,7
3512,633,1,17,3
3513,633,1,18,3
3514,633,1,21,7
3515,633,1,22,7
3516,634,1,17,3
3517,634,1,18,3
3518,634,1,21,7
3519,634,1,22,7
3520,635,1,17,3
3521,635,1,18,3
3522,635,1,21,7
3523,635,1,22,7
3524,636,1,17,3
3525,636,1,18,3
3526,636,1,21,7
3527,636,1,22,7
3528,639,1,17,8
3529,639,1,18,8
3530,639,1,21,1
3531,639,1,22,1
3532,639,8,21,3
3533,639,8,22,3
3534,640,1,17,3
3535,640,1,18,3
3536,641,1,17,3
3537,641,1,18,3
3538,642,1,17,3
3539,642,1,18,3
3540,642,4,17,50
3541,642,4,18,50
3542,642,5,17,3
3543,642,5,18,3
3544,643,1,17,8
3545,643,1,18,8
3546,644,1,17,8
3547,644,1,18,8
3548,645,1,17,8
3549,645,1,18,8
3550,645,1,21,1
3551,645,1,22,1
3552,645,4,17,50
3553,645,4,18,50
3554,645,4,21,50
3555,645,4,22,50
3556,645,5,17,3
3557,645,5,18,3
3558,645,5,21,10
3559,645,5,22,10
3560,645,8,21,3
3561,645,8,22,3
3562,646,1,17,8
3563,646,1,18,8
3564,646,1,21,1
3565,646,1,22,1
3566,646,8,21,3
3567,646,8,22,3
3568,647,1,17,8
3569,647,1,18,8
3570,647,1,21,1
3571,647,1,22,1
3572,647,4,17,50
3573,647,4,18,50
3574,647,4,21,50
3575,647,4,22,50
3576,647,5,17,3
3577,647,5,18,3
3578,647,5,21,10
3579,647,5,22,10
3580,647,8,21,3
3581,647,8,22,3
3582,648,1,17,8
3583,648,1,18,8
3584,648,1,21,1
3585,648,1,22,1
3586,648,4,17,50
3587,648,4,18,50
3588,648,4,21,50
3589,648,4,22,50
3590,648,5,17,3
3591,648,5,18,3
3592,648,5,21,10
3593,648,5,22,10
3594,648,8,21,3
3595,648,8,22,3
3596,649,1,17,8
3597,649,1,18,8
3598,649,1,21,1
3599,649,1,22,1
3600,649,4,17,50
3601,649,4,18,50
3602,649,4,21,50
3603,649,4,22,50
3604,649,5,17,3
3605,649,5,18,3
3606,649,5,21,10
3607,649,5,22,10
3608,649,8,21,3
3609,649,8,22,3
3610,650,1,17,8
3611,650,1,18,8
3612,650,1,21,1
3613,650,1,22,1
3614,650,8,21,3
3615,650,8,22,3
3616,651,1,17,8
3617,651,1,18,8
3618,651,1,21,1
3619,651,1,22,1
3620,651,8,21,3
3621,651,8,22,3
3622,652,1,17,8
3623,652,1,18,8
3624,652,1,21,1
3625,652,1,22,1
3626,652,4,17,50
3627,652,4,18,50
3628,652,4,21,50
3629,652,4,22,50
3630,652,5,17,3
3631,652,5,18,3
3632,652,5,21,10
3633,652,5,22,10
3634,652,8,21,3
3635,652,8,22,3
3636,653,1,17,8
3637,653,1,18,8
3638,653,1,21,1
3639,653,1,22,1
3640,653,4,17,50
3641,653,4,18,50
3642,653,4,21,50
3643,653,4,22,50
3644,653,5,17,3
3645,653,5,18,3
3646,653,5,21,10
3647,653,5,22,10
3648,653,8,21,3
3649,653,8,22,3
3650,654,4,17,50
3651,654,4,18,50
3652,654,4,21,50
3653,654,4,22,50
3654,654,5,17,3
3655,654,5,18,3
3656,654,5,21,10
3657,654,5,22,10
3658,655,4,17,80
3659,655,4,18,80
3660,655,4,21,80
3661,655,4,22,80
3662,655,5,17,5
3663,655,5,18,5
3664,655,5,21,10
3665,655,5,22,10
3666,656,1,21,1
3667,656,1,22,1
3668,656,8,21,3
3669,656,8,22,3
3670,657,4,21,50
3671,657,4,22,50
3672,657,5,21,10
3673,657,5,22,10
3674,658,4,21,50
3675,658,4,22,50
3676,658,5,21,10
3677,658,5,22,10
3678,659,4,21,50
3679,659,4,22,50
3680,659,5,21,10
3681,659,5,22,10
3682,660,1,21,7
3683,660,1,22,7
3684,661,1,21,7
3685,661,1,22,7
3686,661,4,21,50
3687,661,4,22,50
3688,661,5,21,10
3689,661,5,22,10
3690,662,1,21,1
3691,662,1,22,1
3692,662,8,21,3
3693,662,8,22,3
3694,663,1,21,1
3695,663,1,22,1
3696,663,4,21,50
3697,663,4,22,50
3698,663,5,21,10
3699,663,5,22,10
3700,663,8,21,3
3701,663,8,22,3
3702,664,1,21,7
3703,664,1,22,7
3704,665,1,21,7
3705,665,1,22,7
3706,665,4,21,50
3707,665,4,22,50
3708,665,5,21,10
3709,665,5,22,10
3710,666,1,21,1
3711,666,1,22,1
3712,666,8,21,3
3713,666,8,22,3
3714,667,1,21,7
3715,667,1,22,7
3716,668,1,21,7
3717,668,1,22,7
3718,668,4,21,50
3719,668,4,22,50
3720,668,5,21,10
3721,668,5,22,10
3722,669,1,21,1
3723,669,1,22,1
3724,669,4,21,50
3725,669,4,22,50
3726,669,5,21,10
3727,669,5,22,10
3728,669,8,21,3
3729,669,8,22,3
3730,670,1,21,7
3731,670,1,22,7
3732,671,1,21,7
3733,671,1,22,7
3734,671,4,21,30
3735,671,4,22,30
3736,671,5,21,10
3737,671,5,22,10
3738,672,1,21,7
3739,672,1,22,7
3740,672,4,21,30
3741,672,4,22,30
3742,672,5,21,10
3743,672,5,22,10
3744,673,4,21,50
3745,673,4,22,50
3746,673,5,21,10
3747,673,5,22,10
3748,674,1,21,2
3749,674,1,22,2
3750,674,4,21,50
3751,674,4,22,50
3752,674,5,21,10
3753,674,5,22,10
3754,675,1,21,1
3755,675,1,22,1
3756,675,4,21,50
3757,675,4,22,50
3758,675,5,21,10
3759,675,5,22,10
3760,676,1,21,1
3761,676,1,22,1
3762,676,8,21,3
3763,676,8,22,3
3764,677,1,21,1
3765,677,1,22,1
3766,677,8,21,4
3767,677,8,22,4
3768,678,1,21,7
3769,678,1,22,7
3770,679,1,21,7
3771,679,1,22,7
3772,680,1,21,7
3773,680,1,22,7
3774,681,1,21,7
3775,681,1,22,7
3776,682,1,21,7
3777,682,1,22,7
3778,683,1,21,7
3779,683,1,22,7
3780,684,1,21,7
3781,684,1,22,7
3782,685,1,21,7
3783,685,1,22,7
3784,686,1,21,7
3785,686,1,22,7
3786,687,1,21,7
3787,687,1,22,7
3788,688,1,21,7
3789,688,1,22,7
3790,689,1,21,7
3791,689,1,22,7
3792,690,1,21,7
3793,690,1,22,7
3794,691,1,21,7
3795,691,1,22,7
3796,692,1,21,7
3797,692,1,22,7
3798,693,1,21,7
3799,693,1,22,7
3800,693,4,21,50
3801,693,4,22,50
3802,693,5,21,10
3803,693,5,22,10
3804,694,1,21,7
3805,694,1,22,7
3806,695,1,21,7
3807,695,1,22,7
3808,695,4,21,50
3809,695,4,22,50
3810,695,5,21,10
3811,695,5,22,10
3812,696,1,21,7
3813,696,1,22,7
3814,697,1,21,7
3815,697,1,22,7
3816,698,1,21,7
3817,698,1,22,7
3818,699,1,21,7
3819,699,1,22,7
3820,700,1,21,7
3821,700,1,22,7
3822,700,4,21,50
3823,700,4,22,50
3824,700,5,21,10
3825,700,5,22,10
3826,701,1,21,7
3827,701,1,22,7
3828,702,1,21,1
3829,702,1,22,1
3830,702,4,21,50
3831,702,4,22,50
3832,702,5,21,10
3833,702,5,22,10
3834,702,8,21,3
3835,702,8,22,3
3836,703,1,21,1
3837,703,1,22,1
3838,703,4,21,50
3839,703,4,22,50
3840,703,5,21,10
3841,703,5,22,10
3842,705,1,21,1
3843,705,1,22,1
3844,705,4,21,50
3845,705,4,22,50
3846,705,5,21,10
3847,705,5,22,10
3848,705,8,21,3
3849,705,8,22,3
3850,706,1,21,1
3851,706,1,22,1
3852,706,4,21,50
3853,706,4,22,50
3854,706,5,21,10
3855,706,5,22,10
3856,706,8,21,3
3857,706,8,22,3
3858,707,4,21,80
3859,707,4,22,80
3860,707,5,21,10
3861,707,5,22,10
3862,1204,1,7,10
3863,1204,1,8,10
3864,1204,1,9,10
3865,1205,1,7,10
3866,1205,1,8,10
3867,1205,1,9,10
3868,1206,1,7,10
3869,1206,1,8,10
3870,1206,1,9,10
3871,1270,53,20,90
3872,1294,53,20,90
3873,1295,53,20,90
3874,1340,54,21,20
3875,1340,54,22,20
3876,1341,54,21,20
3877,1341,54,22,20
3878,1342,54,21,20
3879,1342,54,22,20
3880,1343,54,21,20
3881,1343,54,22,20
3882,1344,54,21,20
3883,1344,54,22,20
3884,1345,54,21,20
3885,1345,54,22,20
3886,1346,54,21,20
3887,1346,54,22,20
3888,1347,54,21,20
3889,1347,54,22,20
3890,1348,54,21,20
3891,1348,54,22,20
3892,1349,54,21,20
3893,1349,54,22,20
3894,1350,54,21,20
3895,1350,54,22,20
3896,1351,54,21,20
3897,1351,54,22,20
3898,1352,54,21,20
