id,catalog_id,species_id,entry_number
3211,14,330,5
3212,14,443,6
3213,14,444,7
3214,14,445,8
3215,14,74,9
3216,14,75,10
3217,14,76,11
3218,14,218,12
3219,14,219,13
3220,14,213,14
3221,14,451,15
3222,14,452,16
3223,14,194,17
3224,14,195,18
3225,14,704,19
3226,14,705,20
3227,14,706,21
3228,14,588,22
3229,14,589,23
3230,14,616,24
3231,14,617,25
3232,14,69,26
3233,14,70,27
3234,14,71,28
3235,14,455,29
3236,14,92,30
3237,14,93,31
3238,14,94,32
3239,14,60,33
3240,14,61,34
3241,14,62,35
3242,14,186,36
3243,14,23,37
3244,14,24,38
3245,14,618,39
3246,14,339,40
3247,14,340,41
3248,14,509,42
3249,14,510,43
3250,14,261,44
3251,14,262,45
3252,14,504,46
3253,14,505,47
3254,14,624,48
3255,14,625,49
3256,14,707,50
3257,14,198,51
3258,14,430,52
3259,14,590,53
3260,14,591,54
3261,14,270,55
3262,14,271,56
3263,14,272,57
3264,14,418,58
3265,14,419,59
3266,14,550,60
3267,14,708,61
3268,14,709,62
3269,14,710,63
3270,14,711,64
3271,14,607,65
3272,14,608,66
3273,14,609,67
3274,14,479,68
3275,14,81,69
3276,14,82,70
3277,14,462,71
3278,14,100,72
3279,14,101,73
3280,14,568,74
3281,14,569,75
3282,14,220,76
3283,14,221,77
3284,14,473,78
3285,14,712,79
3286,14,713,80
3287,14,613,81
3288,14,614,82
3289,14,238,83
3290,14,124,84
3291,14,582,85
3292,14,583,86
3293,14,584,87
3294,14,459,88
3295,14,460,89
3296,14,225,90
3297,14,215,91
3298,14,461,92
3299,14,532,93
3300,14,533,94
3301,14,534,95
3302,14,324,96
3303,14,27,97
3304,14,28,98
3305,14,304,99
3306,14,305,100
3307,14,306,101
3308,14,246,102
3309,14,247,103
3310,14,248,104
3311,14,631,105
3312,14,632,106
3313,14,167,107
3314,14,168,108
3315,14,21,109
3316,14,22,110
3317,14,615,111
3318,14,227,112
3319,14,714,113
3320,14,715,114
3321,14,207,115
3322,14,472,116
3323,14,163,117
3324,14,164,118
3325,14,174,119
3326,14,39,120
3327,14,40,121
3328,14,353,122
3329,14,354,123
3330,14,570,124
3331,14,571,125
3332,14,574,126
3333,14,575,127
3334,14,576,128
3335,14,438,129
3336,14,185,130
3337,14,327,131
3338,14,216,132
3339,14,217,133
3340,14,108,134
3341,14,463,135
3342,14,123,136
3343,14,212,137
3344,14,132,138
3345,14,333,139
3346,14,334,140
3347,14,621,141
3348,14,633,142
3349,14,634,143
3350,14,635,144
3351,14,147,145
3352,14,148,146
3353,14,149,147
3354,14,716,148
3355,14,717,149
3356,14,718,150
3357,14,150,151
3358,15,252,1
3359,15,253,2
3360,15,254,3
3361,15,255,4
3362,15,256,5
3363,15,257,6
3364,15,258,7
3365,15,259,8
3366,15,260,9
3367,15,261,10
3368,15,262,11
3369,15,263,12
3370,15,264,13
3371,15,265,14
3372,15,266,15
3373,15,267,16
3374,15,268,17
3375,15,269,18
3376,15,270,19
3377,15,271,20
3378,15,272,21
3379,15,273,22
3380,15,274,23
3381,15,275,24
3382,15,276,25
3383,15,277,26
3384,15,278,27
3385,15,279,28
3386,15,280,29
3387,15,281,30
3388,15,282,31
3389,15,475,32
3390,15,283,33
3391,15,284,34
3392,15,285,35
3393,15,286,36
3394,15,287,37
3395,15,288,38
3396,15,289,39
3397,15,63,40
3398,15,64,41
3399,15,65,42
3400,15,290,43
3401,15,291,44
3402,15,292,45
3403,15,293,46
3404,15,294,47
3405,15,295,48
3406,15,296,49
3407,15,297,50
3408,15,118,51
3409,15,119,52
3410,15,129,53
3411,15,130,54
3412,15,298,55
3413,15,183,56
3414,15,184,57
3415,15,74,58
3416,15,75,59
3417,15,76,60
3418,15,299,61
3419,15,476,62
3420,15,300,63
3421,15,301,64
3422,15,41,65
3423,15,42,66
3424,15,169,67
3425,15,72,68
3426,15,73,69
3427,15,302,70
3428,15,303,71
3429,15,304,72
3430,15,305,73
3431,15,306,74
3432,15,66,75
3433,15,67,76
3434,15,68,77
3435,15,307,78
3436,15,308,79
3437,15,309,80
3438,15,310,81
3439,15,311,82
3440,15,312,83
3441,15,81,84
3442,15,82,85
3443,15,462,86
3444,15,100,87
3445,15,101,88
3446,15,313,89
3447,15,314,90
3448,15,43,91
3449,15,44,92
3450,15,45,93
3451,15,182,94
3452,15,84,95
3453,15,85,96
3454,15,406,97
3455,15,315,98
3456,15,407,99
3457,15,316,100
3458,15,317,101
3459,15,318,102
3460,15,319,103
3461,15,320,104
3462,15,321,105
3463,15,322,106
3464,15,323,107
3465,15,218,108
3466,15,219,109
3467,15,324,110
3468,15,88,111
3469,15,89,112
3470,15,109,113
3471,15,110,114
3472,15,325,115
3473,15,326,116
3474,15,27,117
3475,15,28,118
3476,15,327,119
3477,15,227,120
3478,15,328,121
3479,15,329,122
3480,15,330,123
3481,15,331,124
3482,15,332,125
3483,15,333,126
3484,15,334,127
3485,15,335,128
3486,15,336,129
3487,15,337,130
3488,15,338,131
3489,15,339,132
3490,15,340,133
3491,15,341,134
3492,15,342,135
3493,15,343,136
3494,15,344,137
3495,15,345,138
3496,15,346,139
3497,15,347,140
3498,15,348,141
3499,15,174,142
3500,15,39,143
3501,15,40,144
3502,15,349,145
3503,15,350,146
3504,15,351,147
3505,15,120,148
3506,15,121,149
3507,15,352,150
3508,15,353,151
3509,15,354,152
3510,15,355,153
3511,15,356,154
3512,15,477,155
3513,15,357,156
3514,15,433,157
3515,15,358,158
3516,15,359,159
3517,15,37,160
3518,15,38,161
3519,15,172,162
3520,15,25,163
3521,15,26,164
3522,15,54,165
3523,15,55,166
3524,15,360,167
3525,15,202,168
3526,15,177,169
3527,15,178,170
3528,15,203,171
3529,15,231,172
3530,15,232,173
3531,15,127,174
3532,15,214,175
3533,15,111,176
3534,15,112,177
3535,15,464,178
3536,15,361,179
3537,15,362,180
3538,15,478,181
3539,15,363,182
3540,15,364,183
3541,15,365,184
3542,15,366,185
3543,15,367,186
3544,15,368,187
3545,15,369,188
3546,15,222,189
3547,15,170,190
3548,15,171,191
3549,15,370,192
3550,15,116,193
3551,15,117,194
3552,15,230,195
3553,15,371,196
3554,15,372,197
3555,15,373,198
3556,15,374,199
3557,15,375,200
3558,15,376,201
3559,15,377,202
3560,15,378,203
3561,15,379,204
3562,15,380,205
3563,15,381,206
3564,15,382,207
3565,15,383,208
3566,15,384,209
3567,15,385,210
3568,15,386,211
3569,16,722,1
3570,16,723,2
3571,16,724,3
3572,16,725,4
3573,16,726,5
3574,16,727,6
3575,16,728,7
3576,16,729,8
3577,16,730,9
3578,16,731,10
3579,16,732,11
3580,16,733,12
3581,16,734,13
3582,16,735,14
3583,16,19,15
3584,16,20,16
3585,16,10,17
3586,16,11,18
3587,16,12,19
3588,16,165,20
3589,16,166,21
3590,16,167,22
3591,16,168,23
3592,16,172,24
3593,16,25,25
3594,16,26,26
3595,16,736,27
3596,16,737,28
3597,16,738,29
3598,16,438,30
3599,16,185,31
3600,16,440,32
3601,16,113,33
3602,16,242,34
3603,16,446,35
3604,16,143,36
3605,16,79,37
3606,16,80,38
3607,16,199,39
3608,16,278,40
3609,16,279,41
3610,16,63,42
3611,16,64,43
3612,16,65,44
3613,16,52,45
3614,16,53,46
3615,16,81,47
3616,16,82,48
3617,16,462,49
3618,16,88,50
3619,16,89,51
3620,16,58,52
3621,16,59,53
3622,16,96,54
3623,16,97,55
3624,16,296,56
3625,16,297,57
3626,16,235,58
3627,16,739,59
3628,16,740,60
3629,16,92,61
3630,16,93,62
3631,16,94,63
3632,16,425,64
3633,16,426,65
3634,16,200,66
3635,16,429,67
3636,16,41,68
3637,16,42,69
3638,16,169,70
3639,16,50,71
3640,16,51,72
3641,16,21,73
3642,16,22,74
3643,16,627,75
3644,16,628,76
3645,16,629,77
3646,16,630,78
3647,16,56,79
3648,16,57,80
3649,16,225,81
3650,16,741,82
3651,16,742,83
3652,16,743,84
3653,16,548,85
3654,16,549,86
3655,16,546,87
3656,16,547,88
3657,16,54,89
3658,16,55,90
3659,16,129,91
3660,16,130,92
3661,16,339,93
3662,16,340,94
3663,16,66,95
3664,16,67,96
3665,16,68,97
3666,16,524,98
3667,16,525,99
3668,16,526,100
3669,16,703,101
3670,16,302,102
3671,16,744,103
3672,16,745,104
3673,16,327,105
3674,16,72,106
3675,16,73,107
3676,16,456,108
3677,16,457,109
3678,16,746,110
3679,16,370,111
3680,16,222,112
3681,16,747,113
3682,16,748,114
3683,16,90,115
3684,16,91,116
3685,16,371,117
3686,16,372,118
3687,16,373,119
3688,16,506,120
3689,16,507,121
3690,16,508,122
3691,16,133,123
3692,16,134,124
3693,16,135,125
3694,16,136,126
3695,16,196,127
3696,16,197,128
3697,16,470,129
3698,16,471,130
3699,16,700,131
3700,16,749,132
3701,16,750,133
3702,16,174,134
3703,16,39,135
3704,16,40,136
3705,16,128,137
3706,16,241,138
3707,16,283,139
3708,16,284,140
3709,16,751,141
3710,16,752,142
3711,16,753,143
3712,16,754,144
3713,16,755,145
3714,16,756,146
3715,16,46,147
3716,16,47,148
3717,16,60,149
3718,16,61,150
3719,16,62,151
3720,16,186,152
3721,16,118,153
3722,16,119,154
3723,16,349,155
3724,16,350,156
3725,16,594,157
3726,16,661,158
3727,16,662,159
3728,16,663,160
3729,16,757,161
3730,16,758,162
3731,16,104,163
3732,16,105,164
3733,16,115,165
3734,16,240,166
3735,16,126,167
3736,16,467,168
3737,16,759,169
3738,16,760,170
3739,16,761,171
3740,16,762,172
3741,16,763,173
3742,16,764,174
3743,16,127,175
3744,16,765,176
3745,16,766,177
3746,16,704,178
3747,16,705,179
3748,16,706,180
3749,16,351,181
3750,16,767,182
3751,16,768,183
3752,16,120,184
3753,16,121,185
3754,16,769,186
3755,16,770,187
3756,16,408,188
3757,16,409,189
3758,16,410,190
3759,16,411,191
3760,16,566,192
3761,16,567,193
3762,16,564,194
3763,16,565,195
3764,16,708,196
3765,16,709,197
3766,16,299,198
3767,16,476,199
3768,16,771,200
3769,16,170,201
3770,16,171,202
3771,16,772,203
3772,16,773,204
3773,16,718,205
3774,16,568,206
3775,16,569,207
3776,16,227,208
3777,16,132,209
3778,16,173,210
3779,16,35,211
3780,16,36,212
3781,16,774,213
3782,16,374,214
3783,16,375,215
3784,16,376,216
3785,16,137,217
3786,16,233,218
3787,16,474,219
3788,16,674,220
3789,16,675,221
3790,16,775,222
3791,16,324,223
3792,16,776,224
3793,16,777,225
3794,16,239,226
3795,16,125,227
3796,16,466,228
3797,16,74,229
3798,16,75,230
3799,16,76,231
3800,16,551,232
3801,16,552,233
3802,16,553,234
3803,16,328,235
3804,16,329,236
3805,16,330,237
3806,16,443,238
3807,16,444,239
3808,16,445,240
3809,16,707,241
3810,16,778,242
3811,16,779,243
3812,16,780,244
3813,16,359,245
3814,16,361,246
3815,16,362,247
3816,16,478,248
3817,16,215,249
3818,16,461,250
3819,16,27,251
3820,16,28,252
3821,16,37,253
3822,16,38,254
3823,16,582,255
3824,16,583,256
3825,16,584,257
3826,16,209,258
3827,16,210,259
3828,16,422,260
3829,16,423,261
3830,16,369,262
3831,16,781,263
3832,16,318,264
3833,16,319,265
3834,16,320,266
3835,16,321,267
3836,16,131,268
3837,16,102,269
3838,16,103,270
3839,16,782,271
3840,16,783,272
3841,16,784,273
3842,16,587,274
3843,16,123,275
3844,16,212,276
3845,16,198,277
3846,16,430,278
3847,16,447,279
3848,16,448,280
3849,16,147,281
3850,16,148,282
3851,16,149,283
3852,16,142,284
3853,16,785,285
3854,16,786,286
3855,16,787,287
3856,16,788,288
3857,16,789,289
3858,16,790,290
3859,16,791,291
3860,16,792,292
3861,16,793,293
3862,16,794,294
3863,16,795,295
3864,16,796,296
3865,16,797,297
3866,16,798,298
3867,16,799,299
3868,16,800,300
3869,16,801,301
3870,16,802,302
3871,17,722,1
3872,17,723,2
3873,17,724,3
3874,17,725,4
3875,17,726,5
3876,17,727,6
3877,17,728,7
3878,17,729,8
3879,17,730,9
3880,17,731,10
3881,17,732,11
3882,17,733,12
3883,17,734,13
3884,17,735,14
3885,17,19,15
3886,17,20,16
3887,17,10,17
3888,17,11,18
3889,17,12,19
3890,17,165,20
3891,17,166,21
3892,17,167,22
3893,17,168,23
3894,17,172,24
3895,17,25,25
3896,17,26,26
3897,17,736,27
3898,17,737,28
3899,17,738,29
3900,17,438,30
3901,17,185,31
3902,17,440,32
3903,17,113,33
3904,17,242,34
3905,17,446,35
3906,17,143,36
3907,17,79,37
3908,17,80,38
3909,17,199,39
3910,17,278,40
3911,17,279,41
3912,17,63,42
3913,17,64,43
3914,17,65,44
3915,17,52,45
3916,17,53,46
3917,17,81,47
3918,17,82,48
3919,17,462,49
3920,17,88,50
3921,17,89,51
3922,17,58,52
3923,17,59,53
3924,17,96,54
3925,17,97,55
3926,17,296,56
3927,17,297,57
3928,17,235,58
3929,17,739,59
3930,17,740,60
3931,17,92,61
3932,17,93,62
3933,17,94,63
3934,17,425,64
3935,17,426,65
3936,17,200,66
3937,17,429,67
3938,17,41,68
3939,17,42,69
3940,17,169,70
3941,17,50,71
3942,17,51,72
3943,17,21,73
3944,17,22,74
3945,17,627,75
3946,17,628,76
3947,17,629,77
3948,17,630,78
3949,17,56,79
3950,17,57,80
3951,17,225,81
3952,17,741,82
3953,17,742,83
3954,17,743,84
3955,17,548,85
3956,17,549,86
3957,17,546,87
3958,17,547,88
3959,17,54,89
3960,17,55,90
3961,17,129,91
3962,17,130,92
3963,17,339,93
3964,17,340,94
3965,17,66,95
3966,17,67,96
3967,17,68,97
3968,17,524,98
3969,17,525,99
3970,17,526,100
3971,17,703,101
3972,17,302,102
3973,17,744,103
3974,17,745,104
3975,17,327,105
3976,17,72,106
3977,17,73,107
3978,17,456,108
3979,17,457,109
3980,17,746,110
3981,17,370,111
3982,17,222,112
3983,17,747,113
3984,17,748,114
3985,17,90,115
3986,17,91,116
3987,17,371,117
3988,17,372,118
3989,17,373,119
3990,17,785,120
3991,18,731,1
3992,18,732,2
3993,18,733,3
3994,18,734,4
3995,18,735,5
3996,18,19,6
3997,18,20,7
3998,18,10,8
3999,18,11,9
4000,18,12,10
4001,18,736,11
4002,18,737,12
4003,18,738,13
4004,18,438,14
4005,18,185,15
4006,18,440,16
4007,18,113,17
4008,18,242,18
4009,18,278,19
4010,18,279,20
4011,18,739,21
4012,18,740,22
4013,18,92,23
4014,18,93,24
4015,18,94,25
4016,18,41,26
4017,18,42,27
4018,18,169,28
4019,18,50,29
4020,18,51,30
4021,18,741,31
4022,18,54,32
4023,18,55,33
4024,18,129,34
4025,18,130,35
4026,18,339,36
4027,18,340,37
4028,18,72,38
4029,18,73,39
4030,18,456,40
4031,18,457,41
4032,18,746,42
4033,18,370,43
4034,18,222,44
4035,18,747,45
4036,18,748,46
4037,18,506,47
4038,18,507,48
4039,18,508,49
4040,18,133,50
4041,18,134,51
4042,18,135,52
4043,18,136,53
4044,18,196,54
4045,18,197,55
4046,18,470,56
4047,18,471,57
4048,18,700,58
4049,18,749,59
4050,18,750,60
4051,18,174,61
4052,18,39,62
4053,18,40,63
4054,18,128,64
4055,18,241,65
4056,18,283,66
4057,18,284,67
4058,18,751,68
4059,18,752,69
4060,18,753,70
4061,18,754,71
4062,18,755,72
4063,18,756,73
4064,18,46,74
4065,18,47,75
4066,18,60,76
4067,18,61,77
4068,18,62,78
4069,18,186,79
4070,18,118,80
4071,18,119,81
4072,18,349,82
4073,18,350,83
4074,18,594,84
4075,18,661,85
4076,18,662,86
4077,18,663,87
4078,18,757,88
4079,18,758,89
4080,18,104,90
4081,18,105,91
4082,18,115,92
4083,18,240,93
4084,18,126,94
4085,18,467,95
4086,18,759,96
4087,18,760,97
4088,18,761,98
4089,18,762,99
4090,18,763,100
4091,18,764,101
4092,18,127,102
4093,18,765,103
4094,18,766,104
4095,18,704,105
4096,18,705,106
4097,18,706,107
4098,18,351,108
4099,18,767,109
4100,18,768,110
4101,18,120,111
4102,18,121,112
4103,18,769,113
4104,18,770,114
4105,18,408,115
4106,18,409,116
4107,18,410,117
4108,18,411,118
4109,18,566,119
4110,18,567,120
4111,18,564,121
4112,18,565,122
4113,18,708,123
4114,18,709,124
4115,18,299,125
4116,18,476,126
4117,18,771,127
4118,18,170,128
4119,18,171,129
4120,18,786,130
4121,19,731,1
4122,19,732,2
4123,19,733,3
4124,19,734,4
4125,19,735,5
4126,19,19,6
4127,19,20,7
4128,19,165,8
4129,19,166,9
4130,19,167,10
4131,19,168,11
4132,19,736,12
4133,19,737,13
4134,19,738,14
4135,19,440,15
4136,19,113,16
4137,19,242,17
4138,19,79,18
4139,19,80,19
4140,19,199,20
4141,19,278,21
4142,19,279,22
4143,19,52,23
4144,19,53,24
4145,19,81,25
4146,19,82,26
4147,19,462,27
4148,19,88,28
4149,19,89,29
4150,19,739,30
4151,19,740,31
4152,19,92,32
4153,19,93,33
4154,19,94,34
4155,19,41,35
4156,19,42,36
4157,19,169,37
4158,19,50,38
4159,19,51,39
4160,19,21,40
4161,19,22,41
4162,19,741,42
4163,19,742,43
4164,19,743,44
4165,19,548,45
4166,19,549,46
4167,19,546,47
4168,19,547,48
4169,19,54,49
4170,19,55,50
4171,19,129,51
4172,19,130,52
4173,19,72,53
4174,19,73,54
4175,19,456,55
4176,19,457,56
4177,19,746,57
4178,19,749,58
4179,19,750,59
4180,19,283,60
4181,19,284,61
4182,19,751,62
4183,19,752,63
4184,19,755,64
4185,19,756,65
4186,19,46,66
4187,19,47,67
4188,19,60,68
4189,19,61,69
4190,19,62,70
4191,19,186,71
4192,19,118,72
4193,19,119,73
4194,19,704,74
4195,19,705,75
4196,19,706,76
4197,19,351,77
4198,19,568,78
4199,19,569,79
4200,19,227,80
4201,19,132,81
4202,19,173,82
4203,19,35,83
4204,19,36,84
4205,19,774,85
4206,19,374,86
4207,19,375,87
4208,19,376,88
4209,19,137,89
4210,19,233,90
4211,19,474,91
4212,19,674,92
4213,19,675,93
4214,19,775,94
4215,19,324,95
4216,19,776,96
4217,19,777,97
4218,19,239,98
4219,19,125,99
4220,19,466,100
4221,19,74,101
4222,19,75,102
4223,19,76,103
4224,19,551,104
4225,19,552,105
4226,19,553,106
4227,19,328,107
4228,19,329,108
4229,19,330,109
4230,19,443,110
4231,19,444,111
4232,19,445,112
4233,19,707,113
4234,19,778,114
4235,19,779,115
4236,19,780,116
4237,19,359,117
4238,19,361,118
4239,19,362,119
4240,19,478,120
4241,19,215,121
4242,19,461,122
4243,19,27,123
4244,19,28,124
4245,19,37,125
4246,19,38,126
4247,19,582,127
4248,19,583,128
4249,19,584,129
4250,19,787,130
4251,20,731,1
4252,20,732,2
4253,20,733,3
4254,20,734,4
4255,20,735,5
4256,20,19,6
4257,20,20,7
4258,20,440,8
4259,20,113,9
4260,20,242,10
4261,20,278,11
4262,20,279,12
4263,20,96,13
4264,20,97,14
4265,20,296,15
4266,20,297,16
4267,20,739,17
4268,20,740,18
4269,20,41,19
4270,20,42,20
4271,20,169,21
4272,20,50,22
4273,20,51,23
4274,20,21,24
4275,20,22,25
4276,20,627,26
4277,20,628,27
4278,20,629,28
4279,20,630,29
4280,20,56,30
4281,20,57,31
4282,20,741,32
4283,20,742,33
4284,20,743,34
4285,20,548,35
4286,20,549,36
4287,20,546,37
4288,20,547,38
4289,20,54,39
4290,20,55,40
4291,20,129,41
4292,20,130,42
4293,20,339,43
4294,20,340,44
4295,20,66,45
4296,20,67,46
4297,20,68,47
4298,20,524,48
4299,20,525,49
4300,20,526,50
4301,20,703,51
4302,20,302,52
4303,20,744,53
4304,20,745,54
4305,20,72,55
4306,20,73,56
4307,20,456,57
4308,20,457,58
4309,20,749,59
4310,20,750,60
4311,20,128,61
4312,20,241,62
4313,20,759,63
4314,20,760,64
4315,20,127,65
4316,20,704,66
4317,20,705,67
4318,20,706,68
4319,20,351,69
4320,20,767,70
4321,20,768,71
4322,20,227,72
4323,20,209,73
4324,20,210,74
4325,20,422,75
4326,20,423,76
4327,20,369,77
4328,20,781,78
4329,20,318,79
4330,20,319,80
4331,20,320,81
4332,20,321,82
4333,20,131,83
4334,20,102,84
4335,20,103,85
4336,20,782,86
4337,20,783,87
4338,20,784,88
4339,20,587,89
4340,20,123,90
4341,20,212,91
4342,20,198,92
4343,20,430,93
4344,20,447,94
4345,20,448,95
4346,20,147,96
4347,20,148,97
4348,20,149,98
4349,20,142,99
4350,20,788,100
4351,21,722,1
4352,21,723,2
4353,21,724,3
4354,21,725,4
4355,21,726,5
4356,21,727,6
4357,21,728,7
4358,21,729,8
4359,21,730,9
4360,21,731,10
4361,21,732,11
4362,21,733,12
4363,21,734,13
4364,21,735,14
4365,21,19,15
4366,21,20,16
4367,21,10,17
4368,21,11,18
4369,21,12,19
4370,21,165,20
4371,21,166,21
4372,21,167,22
4373,21,168,23
4374,21,427,24
4375,21,428,25
4376,21,686,26
4377,21,687,27
4378,21,570,28
4379,21,571,29
4380,21,676,30
4381,21,172,31
4382,21,25,32
4383,21,26,33
4384,21,736,34
4385,21,737,35
4386,21,738,36
4387,21,438,37
4388,21,185,38
4389,21,440,39
4390,21,113,40
4391,21,242,41
4392,21,446,42
4393,21,143,43
4394,21,79,44
4395,21,80,45
4396,21,199,46
4397,21,278,47
4398,21,279,48
4399,21,63,49
4400,21,64,50
4401,21,65,51
4402,21,52,52
4403,21,53,53
4404,21,81,54
4405,21,82,55
4406,21,462,56
4407,21,88,57
4408,21,89,58
4409,21,439,59
4410,21,122,60
4411,21,23,61
4412,21,24,62
4413,21,206,63
4414,21,58,64
4415,21,59,65
4416,21,96,66
4417,21,97,67
4418,21,296,68
4419,21,297,69
4420,21,235,70
4421,21,739,71
4422,21,740,72
4423,21,92,73
4424,21,93,74
4425,21,94,75
4426,21,425,76
4427,21,426,77
4428,21,198,78
4429,21,430,79
4430,21,41,80
4431,21,42,81
4432,21,169,82
4433,21,714,83
4434,21,715,84
4435,21,50,85
4436,21,51,86
4437,21,21,87
4438,21,22,88
4439,21,627,89
4440,21,628,90
4441,21,629,91
4442,21,630,92
4443,21,56,93
4444,21,57,94
4445,21,225,95
4446,21,701,96
4447,21,741,97
4448,21,742,98
4449,21,743,99
4450,21,669,100
4451,21,670,101
4452,21,671,102
4453,21,548,103
4454,21,549,104
4455,21,546,105
4456,21,547,106
4457,21,54,107
4458,21,55,108
4459,21,238,109
4460,21,124,110
4461,21,129,111
4462,21,130,112
4463,21,339,113
4464,21,340,114
4465,21,86,115
4466,21,87,116
4467,21,66,117
4468,21,67,118
4469,21,68,119
4470,21,524,120
4471,21,525,121
4472,21,526,122
4473,21,703,123
4474,21,302,124
4475,21,303,125
4476,21,744,126
4477,21,745,127
4478,21,327,128
4479,21,72,129
4480,21,73,130
4481,21,456,131
4482,21,457,132
4483,21,746,133
4484,21,370,134
4485,21,222,135
4486,21,747,136
4487,21,748,137
4488,21,90,138
4489,21,91,139
4490,21,366,140
4491,21,367,141
4492,21,368,142
4493,21,223,143
4494,21,224,144
4495,21,458,145
4496,21,226,146
4497,21,371,147
4498,21,372,148
4499,21,373,149
4500,21,506,150
4501,21,507,151
4502,21,508,152
4503,21,133,153
4504,21,134,154
4505,21,135,155
4506,21,136,156
4507,21,196,157
4508,21,197,158
4509,21,470,159
4510,21,471,160
4511,21,700,161
4512,21,179,162
4513,21,180,163
4514,21,181,164
4515,21,749,165
4516,21,750,166
4517,21,174,167
4518,21,39,168
4519,21,40,169
4520,21,128,170
4521,21,241,171
4522,21,283,172
4523,21,284,173
4524,21,751,174
4525,21,752,175
4526,21,753,176
4527,21,754,177
4528,21,755,178
4529,21,756,179
4530,21,46,180
4531,21,47,181
4532,21,60,182
4533,21,61,183
4534,21,62,184
4535,21,186,185
4536,21,118,186
4537,21,119,187
4538,21,550,188
4539,21,349,189
4540,21,350,190
4541,21,594,191
4542,21,661,192
4543,21,662,193
4544,21,663,194
4545,21,757,195
4546,21,758,196
4547,21,104,197
4548,21,105,198
4549,21,115,199
4550,21,240,200
4551,21,126,201
4552,21,467,202
4553,21,636,203
4554,21,637,204
4555,21,759,205
4556,21,760,206
4557,21,761,207
4558,21,762,208
4559,21,763,209
4560,21,764,210
4561,21,127,211
4562,21,163,212
4563,21,164,213
4564,21,352,214
4565,21,765,215
4566,21,766,216
4567,21,704,217
4568,21,705,218
4569,21,706,219
4570,21,351,220
4571,21,767,221
4572,21,768,222
4573,21,120,223
4574,21,121,224
4575,21,769,225
4576,21,770,226
4577,21,138,227
4578,21,139,228
4579,21,140,229
4580,21,141,230
4581,21,345,231
4582,21,346,232
4583,21,347,233
4584,21,348,234
4585,21,408,235
4586,21,409,236
4587,21,410,237
4588,21,411,238
4589,21,566,239
4590,21,567,240
4591,21,564,241
4592,21,565,242
4593,21,696,243
4594,21,697,244
4595,21,698,245
4596,21,699,246
4597,21,246,247
4598,21,247,248
4599,21,248,249
4600,21,708,250
4601,21,709,251
4602,21,177,252
4603,21,178,253
4604,21,299,254
4605,21,476,255
4606,21,771,256
4607,21,170,257
4608,21,171,258
4609,21,772,259
4610,21,773,260
4611,21,803,261
4612,21,804,262
4613,21,718,263
4614,21,568,264
4615,21,569,265
4616,21,572,266
4617,21,573,267
4618,21,204,268
4619,21,205,269
4620,21,227,270
4621,21,132,271
4622,21,173,272
4623,21,35,273
4624,21,36,274
4625,21,605,275
4626,21,606,276
4627,21,774,277
4628,21,374,278
4629,21,375,279
4630,21,376,280
4631,21,137,281
4632,21,233,282
4633,21,474,283
4634,21,674,284
4635,21,675,285
4636,21,775,286
4637,21,324,287
4638,21,776,288
4639,21,228,289
4640,21,229,290
4641,21,702,291
4642,21,777,292
4643,21,309,293
4644,21,310,294
4645,21,239,295
4646,21,125,296
4647,21,466,297
4648,21,74,298
4649,21,75,299
4650,21,76,300
4651,21,551,301
4652,21,552,302
4653,21,553,303
4654,21,328,304
4655,21,329,305
4656,21,330,306
4657,21,443,307
4658,21,444,308
4659,21,445,309
4660,21,343,310
4661,21,344,311
4662,21,622,312
4663,21,623,313
4664,21,707,314
4665,21,778,315
4666,21,353,316
4667,21,354,317
4668,21,592,318
4669,21,593,319
4670,21,779,320
4671,21,780,321
4672,21,359,322
4673,21,361,323
4674,21,362,324
4675,21,478,325
4676,21,215,326
4677,21,461,327
4678,21,27,328
4679,21,28,329
4680,21,37,330
4681,21,38,331
4682,21,582,332
4683,21,583,333
4684,21,584,334
4685,21,559,335
4686,21,560,336
4687,21,624,337
4688,21,625,338
4689,21,209,339
4690,21,210,340
4691,21,422,341
4692,21,423,342
4693,21,369,343
4694,21,781,344
4695,21,318,345
4696,21,319,346
4697,21,690,347
4698,21,691,348
4699,21,692,349
4700,21,693,350
4701,21,320,351
4702,21,321,352
4703,21,131,353
4704,21,357,354
4705,21,102,355
4706,21,103,356
4707,21,341,357
4708,21,342,358
4709,21,619,359
4710,21,620,360
4711,21,782,361
4712,21,783,362
4713,21,784,363
4714,21,587,364
4715,21,123,365
4716,21,212,366
4717,21,214,367
4718,21,190,368
4719,21,424,369
4720,21,667,370
4721,21,668,371
4722,21,200,372
4723,21,429,373
4724,21,621,374
4725,21,108,375
4726,21,463,376
4727,21,447,377
4728,21,448,378
4729,21,147,379
4730,21,148,380
4731,21,149,381
4732,21,142,382
4733,21,785,383
4734,21,786,384
4735,21,787,385
4736,21,788,386
4737,21,789,387
4738,21,790,388
4739,21,791,389
4740,21,792,390
4741,21,793,391
4742,21,805,392
4743,21,806,393
4744,21,794,394
4745,21,795,395
4746,21,796,396
4747,21,797,397
4748,21,798,398
4749,21,799,399
4750,21,800,400
4751,21,801,401
4752,21,802,402
4753,21,807,403
4754,22,722,1
4755,22,723,2
4756,22,724,3
4757,22,725,4
4758,22,726,5
4759,22,727,6
4760,22,728,7
4761,22,729,8
4762,22,730,9
4763,22,731,10
