id,area_id,creature_id,method_id,min_level,max_level,chance,max_chance
39157,342,89,38,39,44,100,100
39161,342,109,1,34,34,15,45
39165,342,109,1,30,30,10,30
39166,342,109,1,28,28,5,5
39167,342,109,38,39,44,100,100
39172,342,110,1,39,39,4,4
39173,342,110,1,37,37,1,1
39174,342,110,1,32,32,5,5
39175,342,110,38,39,44,100,100
39179,342,113,41,39,44,100,100
39181,342,126,38,39,44,100,100
39183,342,132,38,39,44,100,100
39184,343,19,1,40,40,20,30
39185,343,19,1,43,43,10,30
39189,343,19,1,28,28,10,15
39191,343,19,1,26,26,1,15
39193,343,19,38,39,44,100,100
39194,343,20,1,40,40,20,30
39195,343,20,1,43,43,10,30
39198,343,20,1,32,32,20,30
39199,343,20,1,36,36,10,30
39201,343,20,38,39,44,100,100
39202,343,37,1,33,33,20,20
39203,343,37,1,30,30,10,15
39205,343,37,1,32,32,1,15
39207,343,58,1,33,33,20,20
39208,343,58,1,30,30,10,15
39210,343,58,1,32,32,1,15
39213,343,77,1,34,34,10,24
39215,343,77,1,32,32,10,14
39216,343,77,1,36,36,4,14
39222,343,88,1,34,34,5,5
39223,343,88,1,31,31,20,35
39225,343,88,1,32,32,15,35
39226,343,88,1,35,35,10,35
39228,343,88,1,38,38,5,35
39230,343,88,1,28,28,20,30
39231,343,88,1,30,30,10,30
39232,343,88,38,39,44,100,100
39236,343,89,1,42,42,1,1
39237,343,89,1,40,40,10,15
39239,343,89,1,38,38,4,5
39240,343,89,1,41,41,1,5
39241,343,89,1,32,32,5,5
39242,343,89,38,39,44,100,100
39246,343,109,1,31,31,20,35
39247,343,109,1,35,35,15,35
39248,343,109,1,34,34,5,5
39250,343,109,1,30,30,10,30
39251,343,109,1,28,28,5,5
39252,343,109,38,39,44,100,100
39256,343,110,1,40,40,10,15
39257,343,110,1,38,38,5,15
39258,343,110,1,42,42,1,1
39259,343,110,1,32,32,5,5
39260,343,110,38,39,44,100,100
39265,343,113,41,39,44,100,100
39266,343,126,1,34,34,10,10
39268,343,126,38,39,44,100,100
39271,343,132,38,39,44,100,100
39275,344,19,1,26,26,1,5
39277,344,19,38,39,44,100,100
39278,344,20,1,37,37,15,40
39279,344,20,1,40,40,10,40
39280,344,20,1,43,43,10,40
39281,344,20,1,46,46,5,40
39284,344,20,1,34,34,20,30
39285,344,20,1,38,38,10,30
39287,344,20,38,39,44,100,100
39288,344,37,1,35,35,15,15
39289,344,37,1,30,30,10,15
39291,344,37,1,32,32,1,15
39293,344,58,1,35,35,15,15
39294,344,58,1,30,30,10,15
39296,344,58,1,32,32,1,15
39300,344,77,1,32,32,10,15
39301,344,77,1,34,34,5,15
39307,344,88,1,33,33,20,50
39309,344,88,1,31,31,10,50
39310,344,88,1,35,35,20,40
39311,344,88,1,38,38,20,40
39313,344,88,1,28,28,20,30
39314,344,88,1,30,30,10,30
39315,344,88,38,39,44,100,100
39320,344,89,1,42,42,1,1
39321,344,89,1,40,40,10,10
39322,344,89,1,41,41,10,10
39323,344,89,1,34,34,5,5
39324,344,89,38,39,44,100,100
39327,344,109,1,33,33,20,50
39329,344,109,1,31,31,10,50
39330,344,109,1,35,35,5,5
39332,344,109,1,30,30,10,30
39333,344,109,1,28,28,5,5
39334,344,109,38,39,44,100,100
39339,344,110,1,40,40,10,14
39341,344,110,1,42,42,1,1
39342,344,110,1,34,34,5,5
39343,344,110,38,39,44,100,100
39348,344,113,41,39,44,100,100
39349,344,126,1,38,38,4,4
39351,344,126,38,39,44,100,100
39353,344,132,1,24,24,5,10
39354,344,132,1,18,18,4,10
39355,344,132,1,12,12,1,10
39357,344,132,1,30,30,10,10
39359,344,132,38,39,44,100,100
39361,345,29,1,36,36,20,20
39362,345,29,1,22,22,20,20
39367,345,30,1,31,31,10,10
39371,345,32,1,14,14,20,20
39372,345,32,1,22,22,20,20
39376,345,33,1,23,23,10,10
39378,345,33,1,31,31,5,5
39381,345,46,1,27,27,5,5
39384,345,47,1,27,27,10,15
39385,345,47,1,32,32,5,15
39387,345,47,1,30,30,5,5
39397,345,48,1,22,22,1,15
39403,345,54,4,15,15,8,25
39404,345,54,4,15,35,4,104
39406,345,54,5,20,25,30,104
39407,345,54,5,25,30,5,104
39408,345,54,5,30,35,4,104
39409,345,54,5,35,40,1,104
39416,345,60,3,10,10,50,50
39418,345,60,3,5,15,20,20
39422,345,79,4,15,15,25,25
39423,345,79,4,15,35,4,104
39425,345,79,5,20,25,30,104
39426,345,79,5,25,30,5,104
39427,345,79,5,30,35,4,104
39428,345,79,5,35,40,1,104
39434,345,98,4,15,15,17,25
39446,345,102,1,24,24,10,20
39447,345,102,1,25,25,10,20
39454,345,111,1,20,20,10,10
39456,345,111,1,25,25,20,20
39461,345,113,1,7,7,1,1
39463,345,113,1,23,23,1,1
39466,345,114,1,22,22,4,4
39469,345,118,3,10,10,50,50
39472,345,118,3,5,15,60,100
39473,345,118,4,15,25,40,100
39477,345,119,4,20,30,40,40
39479,345,123,1,23,23,4,4
39482,345,127,1,23,23,4,4
39487,345,129,4,5,5,40,170
39488,345,129,4,10,10,30,170
39492,345,129,3,5,15,20,120
39494,345,129,2,5,5,30,120
39498,345,147,4,15,15,25,25
39499,345,147,4,10,10,20,20
39501,345,147,4,15,25,15,15
39504,345,148,4,15,15,10,10
39506,345,148,4,25,35,1,1
39509,346,29,1,29,29,20,20
39511,346,29,1,24,24,20,20
39515,346,30,1,32,32,10,10
39516,346,30,1,33,33,10,10
39520,346,32,1,21,21,20,20
39522,346,32,1,24,24,5,5
39526,346,33,1,33,33,10,10
39535,346,46,1,22,22,1,15
39541,346,47,1,25,25,5,5
39547,346,54,4,15,15,8,25
39548,346,54,4,15,35,4,104
39550,346,54,5,20,25,30,104
39551,346,54,5,25,30,5,104
39552,346,54,5,30,35,4,104
39553,346,54,5,35,40,1,104
39560,346,60,3,10,10,50,50
39562,346,60,3,5,15,20,20
39566,346,79,4,15,15,25,25
39567,346,79,4,15,35,4,104
39569,346,79,5,20,25,30,104
39570,346,79,5,25,30,5,104
39571,346,79,5,30,35,4,104
39572,346,79,5,35,40,1,104
39578,346,84,1,26,26,20,20
39584,346,98,4,15,15,17,25
39593,346,102,1,22,22,15,20
39594,346,102,1,26,26,5,20
39597,346,102,1,23,23,10,20
39598,346,102,1,25,25,10,20
39603,346,104,1,19,19,10,10
39604,346,105,1,24,24,5,5
39605,346,113,1,21,21,4,4
39609,346,115,1,25,25,4,4
39614,346,118,3,10,10,50,50
39617,346,118,3,5,15,60,100
39618,346,118,4,15,25,40,100
39622,346,119,4,20,30,40,40
39624,346,123,1,15,15,1,1
39625,346,123,1,28,28,1,1
39628,346,127,1,28,28,1,1
39630,346,128,1,21,21,10,10
39634,346,129,4,5,5,40,190
39635,346,129,4,10,10,30,190
39636,346,129,4,15,15,20,190
39640,346,129,3,5,15,20,120
39642,346,129,2,5,5,30,120
39647,346,147,4,15,15,10,10
39649,346,147,4,15,25,15,15
39653,346,148,4,25,35,1,1
39654,347,29,1,22,22,20,20
39655,347,29,1,14,14,20,20
39656,347,29,1,30,30,20,20
39660,347,30,1,23,23,10,10
39662,347,30,1,30,30,10,10
39665,347,32,1,22,22,20,20
39666,347,32,1,36,36,20,20
39667,347,32,1,30,30,20,20
39672,347,33,1,30,30,5,5
39682,347,46,1,23,23,1,15
39688,347,49,1,32,32,5,5
39694,347,54,4,15,15,8,25
39695,347,54,4,15,35,4,104
39697,347,54,5,20,25,30,104
39698,347,54,5,25,30,5,104
39699,347,54,5,30,35,4,104
39700,347,54,5,35,40,1,104
39707,347,60,3,10,10,50,50
39709,347,60,3,5,15,20,20
39713,347,79,4,15,15,25,25
39714,347,79,4,15,35,4,104
39716,347,79,5,20,25,30,104
39717,347,79,5,25,30,5,104
39718,347,79,5,30,35,4,104
39719,347,79,5,35,40,1,104
39725,347,98,4,15,15,17,25
39734,347,102,1,20,20,15,15
39737,347,102,1,25,25,10,20
39738,347,102,1,27,27,10,20
39743,347,104,1,16,16,5,5
39746,347,111,1,25,25,10,10
39748,347,111,1,26,26,20,20
39754,347,113,1,26,26,4,4
39757,347,115,1,28,28,10,15
39758,347,115,1,33,33,5,15
39761,347,118,3,10,10,50,50
39764,347,118,3,5,15,60,100
39765,347,118,4,15,25,40,100
39769,347,119,4,20,30,40,40
39770,347,123,1,25,25,4,4
39771,347,127,1,15,15,1,1
39775,347,128,1,28,28,1,1
39781,347,129,4,5,5,40,190
39782,347,129,4,10,10,30,190
39783,347,129,4,15,15,20,190
39787,347,129,3,5,15,20,120
39789,347,129,2,5,5,30,120
39794,347,147,4,15,15,10,10
39796,347,147,4,15,25,15,15
39800,347,148,4,25,35,1,1
39802,348,29,1,25,25,20,20
39803,348,29,1,21,21,20,20
39804,348,29,1,30,30,5,5
39805,348,29,1,22,22,20,20
39808,348,30,1,33,33,10,10
39809,348,30,1,30,30,10,10
39812,348,32,1,25,25,5,5
39813,348,32,1,29,29,20,20
39814,348,32,1,22,22,20,20
39815,348,32,1,30,30,5,5
39818,348,33,1,33,33,10,10
39819,348,33,1,32,32,10,10
39820,348,33,1,30,30,10,10
39829,348,48,1,23,23,1,15
39833,348,49,1,31,31,5,5
39835,348,49,1,32,32,5,5
39841,348,54,4,15,15,8,25
39842,348,54,4,15,35,4,104
39844,348,54,5,20,25,30,104
39845,348,54,5,25,30,5,104
39846,348,54,5,30,35,4,104
39847,348,54,5,35,40,1,104
39854,348,60,3,10,10,50,50
39856,348,60,3,5,15,20,20
39860,348,79,4,15,15,25,25
39861,348,79,4,15,35,4,104
39863,348,79,5,20,25,30,104
39864,348,79,5,25,30,5,104
39865,348,79,5,30,35,4,104
39866,348,79,5,35,40,1,104
39872,348,84,1,26,26,20,20
39878,348,98,4,15,15,17,25
39885,348,102,1,24,24,10,20
39887,348,102,1,22,22,15,20
39888,348,102,1,26,26,5,20
39891,348,102,1,25,25,10,20
39892,348,102,1,27,27,10,20
39897,348,104,1,19,19,10,10
39898,348,105,1,24,24,5,5
39899,348,114,1,27,27,1,1
39903,348,115,1,28,28,1,1
39908,348,118,3,10,10,50,50
39911,348,118,3,5,15,60,100
39912,348,118,4,15,25,40,100
39916,348,119,4,20,30,40,40
39917,348,127,1,25,25,4,4
39919,348,128,1,26,26,4,4
39920,348,128,1,21,21,10,10
39922,348,128,1,25,25,4,4
39928,348,129,4,5,5,40,190
39929,348,129,4,10,10,30,190
39930,348,129,4,15,15,20,190
39934,348,129,3,5,15,20,120
39936,348,129,2,5,5,30,120
39941,348,147,4,15,15,10,10
39943,348,147,4,15,25,15,15
39947,348,148,4,25,35,1,1
39949,349,60,3,10,10,50,50
39952,349,72,4,10,10,40,70
39953,349,72,4,15,15,30,70
39964,349,72,5,35,39,60,140
39965,349,72,5,30,34,30,140
39971,349,72,5,35,35,60,135
39972,349,72,5,30,30,30,135
39974,349,72,2,10,10,5,135
39975,349,72,3,20,20,30,135
39981,349,73,5,35,39,10,30
39989,349,73,5,35,35,1,30
39991,349,73,4,40,40,5,30
39997,349,90,4,15,15,25,50
39998,349,90,4,10,10,10,10
40007,349,90,3,20,20,10,40
40008,349,90,4,40,40,30,40
40020,349,98,4,15,15,17,50
40028,349,118,3,10,10,50,50
40031,349,120,4,15,15,20,20
40033,349,129,2,5,5,100,100
40056,349,129,2,10,10,15,250
40059,349,129,3,20,20,10,250
40064,349,129,4,40,40,5,250
40077,349,170,3,20,20,5,60
40078,349,170,4,40,40,40,60
40083,349,171,4,40,40,10,10
40085,349,278,5,35,35,60,60
40090,350,118,3,10,30,20,50
40091,350,118,2,5,10,30,50
40096,350,129,3,10,30,60,130
40097,350,129,2,5,10,70,130
40108,350,183,5,20,30,60,100
40109,350,183,5,10,20,30,100
40110,350,183,5,30,35,5,100
40112,350,183,5,5,10,1,100
40125,350,341,3,10,30,20,120
40126,350,341,4,25,30,40,120
40127,350,341,4,30,35,40,120
40128,350,341,4,20,25,15,120
40129,350,341,4,35,40,4,120
40130,350,341,4,40,45,1,120
40137,351,72,3,10,30,20,110
40138,351,72,2,5,10,30,110
40139,351,72,5,5,35,60,110
40144,351,129,3,10,30,60,130
40145,351,129,2,5,10,70,130
40150,351,278,5,10,30,30,35
40151,351,278,5,15,25,5,35
40157,351,279,5,25,30,1,5
40170,351,320,3,10,30,20,120
40171,351,320,4,25,30,40,120
40172,351,320,4,30,35,40,120
40173,351,320,4,20,25,15,120
40174,351,320,4,35,40,4,120
40175,351,320,4,40,45,1,120
40182,352,72,3,10,30,20,110
40183,352,72,2,5,10,30,110
40184,352,72,5,5,35,60,110
40187,352,120,4,25,30,15,15
40192,352,129,3,10,30,60,130
40193,352,129,2,5,10,70,130
40198,352,278,5,10,30,30,35
40199,352,278,5,15,25,5,35
40205,352,279,5,25,30,1,5
40216,352,320,3,10,30,20,105
40217,352,320,4,25,30,40,105
40218,352,320,4,30,35,40,105
40219,352,320,4,35,40,4,105
40220,352,320,4,40,45,1,105
40227,353,72,3,10,30,20,110
40228,353,72,2,5,10,30,110
40229,353,72,5,5,35,60,110
40234,353,129,3,10,30,60,130
40235,353,129,2,5,10,70,130
40240,353,278,5,10,30,30,35
40241,353,278,5,15,25,5,35
40247,353,279,5,25,30,1,5
40250,353,319,4,30,35,40,40
40261,353,320,3,10,30,20,80
40262,353,320,4,30,35,40,80
40263,353,320,4,25,30,15,80
40264,353,320,4,35,40,4,80
40265,353,320,4,40,45,1,80
40267,354,72,2,5,10,30,30
40272,354,129,2,10,15,30,380
40293,354,129,3,10,30,20,350
40294,354,129,2,5,10,70,350
40296,354,129,4,30,35,40,350
40297,354,129,5,5,35,60,350
40298,354,129,5,10,30,30,350
40299,354,129,5,15,25,5,350
40301,354,129,5,25,30,1,350
40308,354,130,4,35,40,15,20
40309,354,130,4,35,45,4,20
40310,354,130,4,5,45,1,20
40315,355,72,2,5,10,30,90
40316,355,72,5,5,35,60,90
40321,355,129,3,10,30,60,130
40322,355,129,2,5,10,70,130
40325,355,222,4,30,35,15,15
40330,355,278,5,10,30,30,35
40331,355,278,5,15,25,5,35
40337,355,279,5,25,30,1,5
40346,355,320,3,10,30,20,65
40347,355,320,4,30,35,40,65
40348,355,320,4,35,40,4,65
40349,355,320,4,40,45,1,65
40354,355,370,3,10,30,20,60
40355,355,370,4,30,35,40,60
40378,356,41,5,5,35,60,170
40379,356,41,5,30,35,30,170
40380,356,41,1,16,16,20,170
40381,356,41,1,17,17,20,170
40382,356,41,1,18,18,10,170
40383,356,41,1,15,15,10,170
40384,356,41,1,14,14,10,170
40387,356,41,1,19,19,1,170
40388,356,41,1,20,20,1,170
40390,356,41,44,9,9,100,100
40395,356,118,3,10,30,20,50
40396,356,118,2,5,10,30,50
40401,356,129,3,10,30,60,130
40402,356,129,2,5,10,70,130
40403,356,337,5,25,35,5,30
40404,356,337,5,15,25,4,30
40405,356,337,5,5,15,1,30
40406,356,337,1,16,16,10,30
40407,356,337,1,18,18,5,30
40408,356,337,1,14,14,5,30
40415,356,338,5,25,35,5,30
40416,356,338,5,15,25,4,30
40417,356,338,5,5,15,1,30
40418,356,338,1,16,16,10,30
40419,356,338,1,18,18,5,30
40420,356,338,1,14,14,5,30
40433,356,339,3,10,30,20,120
40434,356,339,4,25,30,40,120
40435,356,339,4,30,35,40,120
40436,356,339,4,20,25,15,120
40437,356,339,4,35,40,4,120
40438,356,339,4,40,45,1,120
40440,357,41,44,20,20,100,100
40462,357,42,5,30,35,30,155
40465,357,42,1,33,33,10,155
40466,357,42,1,35,35,5,155
40469,357,42,1,38,38,1,155
40470,357,42,1,40,40,1,155
40475,357,118,3,10,30,20,50
40476,357,118,2,5,10,30,50
40481,357,129,3,10,30,60,130
40482,357,129,2,5,10,70,130
40483,357,337,5,25,35,5,45
40484,357,337,5,15,25,4,45
40485,357,337,5,5,15,1,45
40486,357,337,1,35,35,10,45
40487,357,337,1,33,33,10,45
40488,357,337,1,37,37,10,45
40489,357,337,1,39,39,5,45
40497,357,338,5,25,35,5,45
40498,357,338,5,15,25,4,45
40499,357,338,5,5,15,1,45
40500,357,338,1,35,35,10,45
40501,357,338,1,33,33,10,45
40502,357,338,1,37,37,10,45
40503,357,338,1,39,39,5,45
40510,357,339,3,10,30,20,100
40511,357,339,4,25,30,40,100
40512,357,339,4,30,35,40,100
40519,357,340,4,30,35,15,20
40520,357,340,4,35,40,4,20
40521,357,340,4,40,45,1,20
40523,358,41,44,20,20,100,100
40545,358,42,5,30,35,30,155
40548,358,42,1,33,33,10,155
40549,358,42,1,35,35,5,155
40552,358,42,1,38,38,1,155
40553,358,42,1,40,40,1,155
40558,358,118,3,10,30,20,50
40559,358,118,2,5,10,30,50
40564,358,129,3,10,30,60,130
40565,358,129,2,5,10,70,130
40566,358,337,5,25,35,5,45
40567,358,337,5,15,25,4,45
40568,358,337,5,5,15,1,45
40569,358,337,1,35,35,10,45
40570,358,337,1,33,33,10,45
40571,358,337,1,37,37,10,45
40572,358,337,1,39,39,5,45
40580,358,338,5,25,35,5,45
40581,358,338,5,15,25,4,45
40582,358,338,5,5,15,1,45
40583,358,338,1,35,35,10,45
40584,358,338,1,33,33,10,45
40585,358,338,1,37,37,10,45
40586,358,338,1,39,39,5,45
40593,358,339,3,10,30,20,100
40594,358,339,4,25,30,40,100
40595,358,339,4,30,35,40,100
40602,358,340,4,30,35,15,20
40603,358,340,4,35,40,4,20
40604,358,340,4,40,45,1,20
40606,359,41,44,20,20,95,95
40624,359,42,5,30,35,30,140
40625,359,42,1,33,33,20,140
40626,359,42,1,35,35,20,140
40629,359,42,1,38,38,1,140
40630,359,42,1,40,40,1,140
40635,359,118,3,10,30,20,50
40636,359,118,2,5,10,30,50
40641,359,129,3,10,30,60,130
40642,359,129,2,5,10,70,130
40643,359,337,5,25,35,5,35
40644,359,337,5,15,25,4,35
40645,359,337,5,5,15,1,35
40646,359,337,1,35,35,10,35
40647,359,337,1,37,37,10,35
40648,359,337,1,39,39,5,35
40655,359,338,5,25,35,5,35
40656,359,338,5,15,25,4,35
40657,359,338,5,5,15,1,35
40658,359,338,1,35,35,10,35
40659,359,338,1,37,37,10,35
40660,359,338,1,39,39,5,35
40667,359,339,3,10,30,20,100
40668,359,339,4,25,30,40,100
40669,359,339,4,30,35,40,100
40676,359,340,4,30,35,15,20
40677,359,340,4,35,40,4,20
40678,359,340,4,40,45,1,20
40685,359,371,1,30,30,10,25
40686,359,371,1,35,35,10,25
40687,359,371,1,25,25,5,25
40689,359,371,44,20,20,5,5
40717,360,293,1,6,6,10,100
40719,360,293,1,7,7,10,100
40724,360,293,1,5,5,1,100
40725,360,293,1,8,8,1,100
40727,360,293,44,5,5,100,100
40732,361,41,1,7,7,20,30
40733,361,41,1,8,8,10,30
40735,361,41,44,6,6,60,60
40738,361,63,1,8,8,10,10
40747,361,74,1,7,7,4,10
40748,361,74,1,8,8,4,10
40749,361,74,1,6,6,1,10
40750,361,74,1,9,9,1,10
40752,361,74,44,6,6,35,35
40763,361,296,1,8,8,20,50
40764,361,296,1,7,7,10,50
40765,361,296,1,9,9,10,50
40766,361,296,1,10,10,5,50
40767,361,296,1,6,6,5,50
40771,361,296,44,6,6,5,40
40776,362,41,1,9,9,20,30
40777,362,41,1,10,10,10,30
40779,362,41,44,6,6,60,60
40782,362,63,1,9,9,10,10
40787,362,296,1,10,10,5,10
40788,362,296,1,11,11,5,10
40794,362,302,1,10,10,4,10
40795,362,302,1,9,9,1,10
40796,362,302,1,11,11,1,10
40798,362,303,1,10,10,4,10
40799,362,303,1,9,9,1,10
40800,362,303,1,11,11,1,10
40807,362,304,1,10,10,20,40
40808,362,304,1,9,9,10,40
40809,362,304,1,11,11,10,40
40811,362,304,44,6,6,40,40
40816,363,41,1,10,10,20,30
40817,363,41,1,11,11,10,30
40819,363,41,44,6,6,60,60
40822,363,63,1,10,10,10,10
40831,363,74,6,10,15,60,70
40832,363,74,6,5,10,5,70
40834,363,74,6,15,20,1,70
40837,363,299,6,10,20,30,30
40845,363,302,1,11,11,5,20
40848,363,302,1,12,12,1,20
40849,363,302,1,10,10,1,20
40850,363,302,44,6,6,5,5
40852,363,303,1,11,11,5,20
40855,363,303,1,12,12,1,20
40856,363,303,1,10,10,1,20
40857,363,303,44,6,6,5,5
40864,363,304,1,11,11,20,40
40865,363,304,1,10,10,10,40
40866,363,304,1,12,12,10,40
40868,363,304,44,6,6,35,35
40873,364,41,1,7,7,20,30
40874,364,41,1,8,8,10,30
40877,364,63,1,8,8,10,10
40888,364,296,1,8,8,20,50
40889,364,296,1,7,7,10,50
40890,364,296,1,9,9,10,50
40891,364,296,1,10,10,5,50
40892,364,296,1,6,6,5,50
40903,364,304,1,7,7,1,10
40904,364,304,1,8,8,1,10
40905,365,261,1,5,5,20,30
40906,365,261,1,6,6,10,30
40909,365,263,1,5,5,20,30
40910,365,263,1,6,6,10,30
40912,365,263,44,3,3,35,35
40917,365,265,1,5,5,20,25
40918,365,265,1,6,6,5,25
40920,365,265,44,3,3,60,60
40923,365,266,1,5,5,10,10
40926,365,268,1,5,5,10,10
40931,365,276,1,5,5,4,5
40932,365,276,1,6,6,1,5
40937,365,285,1,5,5,10,15
40938,365,285,1,6,6,5,15
40940,365,285,44,3,3,5,5
40945,365,287,1,5,5,4,5
40946,365,287,1,6,6,1,5
40947,366,66,1,19,19,10,25
40948,366,66,1,18,18,10,25
40953,366,66,1,21,21,10,25
40954,366,66,1,20,20,10,25
40955,366,66,1,22,22,5,25
40957,366,66,44,10,10,65,65
40959,366,322,1,19,19,20,55
40960,366,322,1,18,18,10,55
40969,366,322,1,21,21,20,55
40970,366,322,1,20,20,10,55
40972,366,322,1,22,22,1,55
40973,366,325,1,18,18,10,20
40974,366,325,1,19,19,5,20
40981,366,325,1,20,20,10,20
40982,366,325,1,21,21,5,20
40984,366,325,1,22,22,1,20
40986,366,325,44,10,10,35,35
40991,367,66,1,15,15,10,15
40992,367,66,1,16,16,5,15
40995,367,88,1,15,15,20,25
40996,367,88,1,16,16,5,25
40998,367,88,1,14,14,1,2
40999,367,88,44,8,8,35,35
41003,367,109,1,14,14,1,2
41004,367,109,1,15,15,20,25
41005,367,109,1,16,16,5,25
41006,367,109,44,8,8,35,35
41009,367,218,1,15,15,10,10
41011,367,218,44,8,8,5,5
41016,367,322,1,15,15,20,30
41017,367,322,1,16,16,10,30
41019,367,322,44,8,8,60,60
41026,367,324,1,15,15,10,18
41027,367,324,1,14,14,4,18
41028,367,324,1,16,16,4,18
41041,368,353,1,27,27,20,100
41042,368,353,1,28,28,20,100
41043,368,353,1,26,26,10,100
41044,368,353,1,25,25,10,100
41047,368,353,1,23,23,5,100
41048,368,353,1,22,22,5,100
41051,368,353,1,29,29,1,100
41052,368,353,1,24,24,1,100
41054,368,353,44,15,15,100,100
41055,368,355,1,27,27,20,100
41056,368,355,1,28,28,20,100
41057,368,355,1,26,26,10,100
41058,368,355,1,25,25,10,100
41061,368,355,1,23,23,5,100
41062,368,355,1,22,22,5,100
41065,368,355,1,29,29,1,100
41066,368,355,1,24,24,1,100
41079,369,353,1,27,27,20,100
41080,369,353,1,28,28,20,100
41081,369,353,1,26,26,10,100
41082,369,353,1,25,25,10,100
41085,369,353,1,23,23,5,100
41086,369,353,1,22,22,5,100
41089,369,353,1,29,29,1,100
41090,369,353,1,24,24,1,100
41092,369,353,44,15,15,100,100
41093,369,355,1,27,27,20,100
41094,369,355,1,28,28,20,100
41095,369,355,1,26,26,10,100
41096,369,355,1,25,25,10,100
41099,369,355,1,23,23,5,100
41100,369,355,1,22,22,5,100
41103,369,355,1,29,29,1,100
41104,369,355,1,24,24,1,100
41117,370,353,1,27,27,20,100
41118,370,353,1,28,28,20,100
41119,370,353,1,26,26,10,100
41120,370,353,1,25,25,10,100
41123,370,353,1,23,23,5,100
41124,370,353,1,22,22,5,100
41127,370,353,1,29,29,1,100
41128,370,353,1,24,24,1,100
41130,370,353,44,15,15,100,100
41131,370,355,1,27,27,20,100
41132,370,355,1,28,28,20,100
41133,370,355,1,26,26,10,100
41134,370,355,1,25,25,10,100
41137,370,355,1,23,23,5,100
41138,370,355,1,22,22,5,100
41141,370,355,1,29,29,1,100
41142,370,355,1,24,24,1,100
41155,371,353,1,27,27,20,90
41156,371,353,1,28,28,20,90
41157,371,353,1,26,26,10,90
41158,371,353,1,25,25,10,90
41159,371,353,1,29,29,10,90
41160,371,353,1,24,24,10,90
41161,371,353,1,23,23,5,90
41162,371,353,1,22,22,5,90
41164,371,353,44,15,15,100,100
41166,371,355,1,28,28,20,90
41167,371,355,1,26,26,10,90
41170,371,355,1,24,24,10,90
41171,371,355,1,23,23,5,90
41172,371,355,1,22,22,5,90
41178,371,355,1,27,27,4,10
41179,371,355,1,25,25,1,10
41180,371,355,1,29,29,1,10
41193,372,353,1,27,27,20,90
41194,372,353,1,28,28,20,90
41195,372,353,1,26,26,10,90
41196,372,353,1,25,25,10,90
41197,372,353,1,29,29,10,90
41198,372,353,1,24,24,10,90
41199,372,353,1,23,23,5,90
41200,372,353,1,22,22,5,90
41202,372,355,1,28,28,20,90
41203,372,355,1,26,26,10,90
41206,372,355,1,24,24,10,90
41207,372,355,1,23,23,5,90
41208,372,355,1,22,22,5,90
41214,372,355,1,27,27,4,10
41215,372,355,1,25,25,1,10
41216,372,355,1,29,29,1,10
41229,373,353,1,27,27,20,90
41230,373,353,1,28,28,20,90
41231,373,353,1,26,26,10,90
41232,373,353,1,25,25,10,90
41233,373,353,1,29,29,10,90
41234,373,353,1,24,24,10,90
41235,373,353,1,23,23,5,90
41236,373,353,1,22,22,5,90
41238,373,355,1,28,28,20,90
41239,373,355,1,26,26,10,90
41242,373,355,1,24,24,10,90
41243,373,355,1,23,23,5,90
41244,373,355,1,22,22,5,90
41250,373,355,1,27,27,4,10
41251,373,355,1,25,25,1,10
41252,373,355,1,29,29,1,10
41260,374,37,1,27,27,10,30
41261,374,37,1,29,29,5,30
41262,374,37,1,25,25,5,30
41264,374,37,44,15,15,5,5
41274,374,278,1,27,27,4,10
41275,374,278,1,26,26,1,10
41276,374,278,1,28,28,1,10
41279,374,307,1,27,27,20,30
41280,374,307,1,29,29,10,30
41282,374,307,44,15,15,35,35
41287,374,353,1,27,27,20,60
41288,374,353,1,28,28,10,60
41289,374,353,1,29,29,10,60
41291,374,353,44,15,15,60,60
41292,374,355,1,27,27,20,40
41293,374,355,1,28,28,10,40
41294,374,355,1,29,29,10,40
41296,375,37,44,15,15,5,5
41298,375,307,44,15,15,35,35
41309,375,353,1,28,28,20,85
41310,375,353,1,29,29,20,85
41311,375,353,1,27,27,10,85
41312,375,353,1,26,26,10,85
41313,375,353,1,30,30,10,85
41314,375,353,1,25,25,10,85
41315,375,353,1,24,24,5,85
41317,375,353,44,15,15,60,60
41319,375,355,1,29,29,20,85
41320,375,355,1,27,27,10,85
41323,375,355,1,25,25,10,85
41324,375,355,1,24,24,5,85
41328,375,355,1,28,28,5,13
41329,375,355,1,26,26,4,13
41330,375,355,1,30,30,4,13
41336,375,358,1,28,28,1,2
41357,376,41,5,5,35,30,125
41358,376,41,5,30,35,5,125
41359,376,41,1,30,30,20,125
41360,376,41,1,31,31,20,125
41361,376,41,1,32,32,10,125
41362,376,41,1,33,33,10,125
41363,376,41,1,28,28,10,125
41364,376,41,1,29,29,10,125
41365,376,41,1,34,34,5,125
41366,376,41,1,35,35,5,125
41368,376,41,44,18,18,100,100
41382,376,42,5,30,35,1,15
41383,376,42,1,34,34,4,15
41384,376,42,1,35,35,4,15
41385,376,42,1,33,33,1,15
41386,376,42,1,36,36,1,15
41393,376,72,3,10,30,20,110
41394,376,72,2,5,10,30,110
41395,376,72,5,5,35,60,110
41400,376,129,3,10,30,60,130
41401,376,129,2,5,10,70,130
41414,376,320,3,10,30,20,120
41415,376,320,4,25,30,40,120
